,Region,628,633,640,647,654
0,Belgium,,9863,9505,8858,8168
1,Bulgaria,,15688,16304,16664,16213
2,Czechia,,8127,11316,15439,20840
3,Denmark,,5429,7849,11098,15421
4,Germany,,56396,56752,55952,54937
5,Estonia,,7748,9247,9589,8660
6,Ireland,,9093,8833,8256,7529
7,Greece,,15605,15762,15649,15150
8,Spain,,11216,10138,9177,8371
9,France,,21633,17284,13545,11216
10,Croatia,,9975,10712,11184,11176
11,Italy,,16460,14303,12353,10652
12,Cyprus,,491,391,308,245
13,Latvia,,14247,19417,22235,20554
14,Lithuania,,16598,18099,17431,14713
15,Luxembourg,,781,906,1040,1151
16,Hungary,,4654,5350,6146,6896
17,Malta,,159,185,210,239
18,Netherlands,,16826,19794,23123,26023
19,Austria,,12469,12437,12125,11650
20,Poland,,17632,28166,44531,69576
21,Portugal,,4814,5824,7043,8436
22,Romania,,98603,96128,85541,70528
23,Slovenia,,4960,4260,3581,2889
24,Slovakia,,13820,18075,22607,26252
25,Finland,,2964,2863,2654,2470
26,Sweden,,4266,4475,4698,4869
27,United Kingdom,,271009,284841,283115,265442
28,Iceland,,216,220,217,217
29,Liechtenstein,,94,174,297,276
30,Norway,,2283,1713,1279,936
31,Switzerland,,4840,3761,3206,2530
