,Region,621,626,633,640,647
0,Belgium,,10192,10090,9514,8932
1,Bulgaria,,14910,17202,19277,21034
2,Czechia,,6387,9591,14474,21517
3,Denmark,,4205,6286,9293,13188
4,Germany,,51566,47830,45048,40515
5,Estonia,,5590,6403,6846,6645
6,Ireland,,9100,8516,8040,7372
7,Greece,,14497,13641,12486,11382
8,Spain,,11494,9419,7800,6401
9,France,,24290,19407,15770,12072
10,Croatia,,8958,8963,8724,8201
11,Italy,,21813,23063,24476,25769
12,Cyprus,,514,399,305,235
13,Latvia,,9741,14341,18642,20453
14,Lithuania,,13371,14498,14194,13004
15,Luxembourg,,597,624,643,660
16,Hungary,,4059,4721,5361,6138
17,Malta,,130,188,271,384
18,Netherlands,,10500,9754,9031,8058
19,Austria,,10507,9129,7829,6635
20,Poland,,10993,17700,28293,45190
21,Portugal,,4198,4256,4329,4396
22,Romania,,105707,148968,185044,195808
23,Slovenia,,5120,4219,3393,2655
24,Slovakia,,9147,11884,15250,18257
25,Finland,,2572,2396,2160,2029
26,Sweden,,4235,4536,4914,5172
27,United Kingdom,,172660,104953,59233,32522
28,Iceland,,128,81,51,35
29,Liechtenstein,,5,2,1,0
30,Norway,,2665,1865,1274,862
31,Switzerland,,6282,5401,4288,3577
