,Region,775,780,787,794,801
0,Belgium,,22222,14586,10037,6484
1,Bulgaria,,8743,5521,3553,2289
2,Czechia,,36130,22352,14163,8424
3,Denmark,,85903,21747,2736,80
4,Germany,,1063926,967358,851334,687853
5,Estonia,,18497,12558,7965,4753
6,Ireland,,15437,12698,9948,8080
7,Greece,,101716,97502,89064,78615
8,Spain,,107685,79037,61079,43780
9,France,,254273,202688,152987,116784
10,Croatia,,5881,3832,2520,1594
11,Italy,,241105,232674,222603,207836
12,Cyprus,,11408,9713,7733,5996
13,Latvia,,45121,33382,21500,12203
14,Lithuania,,29248,27159,24048,20473
15,Luxembourg,,4316,3783,3152,2569
16,Hungary,,13192,8254,5171,3273
17,Malta,,1230,2802,6187,12049
18,Netherlands,,402957,419105,298408,156878
19,Austria,,234445,234155,160437,83433
20,Poland,,79952,85768,93080,99032
21,Portugal,,113453,192544,273732,254554
22,Romania,,25269,15304,9173,5681
23,Slovenia,,13981,20036,25961,29533
24,Slovakia,,67858,48625,34054,22046
25,Finland,,23185,20125,18442,15124
26,Sweden,,7276,4410,2699,1589
27,United Kingdom,,190876,147707,111386,82701
28,Iceland,,18532,5938,867,28
29,Liechtenstein,,1219,1102,687,359
30,Norway,,59921,44478,31313,21674
31,Switzerland,,108511,94064,72580,50038
