,Region,481,486,493,500,507
0,Belgium,,13896,11430,9347,7574
1,Bulgaria,,2846,2006,1414,970
2,Czechia,,6210,4664,3534,2665
3,Denmark,,7193,7726,8089,8444
4,Germany,,70472,58584,48430,38635
5,Estonia,,1501,1069,755,514
6,Ireland,,2094,1837,1670,1508
7,Greece,,14304,13656,13051,12064
8,Spain,,28672,26243,22672,20355
9,France,,90427,72210,58226,47133
10,Croatia,,3579,1960,1045,547
11,Italy,,35123,23532,15452,10172
12,Cyprus,,892,421,191,88
13,Latvia,,4336,4262,4087,3865
14,Lithuania,,7022,6149,5337,4532
15,Luxembourg,,717,603,524,442
16,Hungary,,4734,3376,2422,1727
17,Malta,,11,2,0,0
18,Netherlands,,27368,17240,10477,6326
19,Austria,,3776,2152,1209,673
20,Poland,,14779,9650,6224,4053
21,Portugal,,2911,3593,4482,5548
22,Romania,,4177,2792,1838,1225
23,Slovenia,,2707,2072,1616,1235
24,Slovakia,,1749,1412,1142,920
25,Finland,,1349,1326,1307,1279
26,Sweden,,28916,27612,25979,24172
27,United Kingdom,,14814,14565,14439,14085
28,Iceland,,19,13,9,6
29,Liechtenstein,,8,3,1,0
30,Norway,,2817,2777,2754,2696
31,Switzerland,,8327,7477,6515,5604
