,Region,684,689,696,703,710
0,Belgium,,105264,76387,38558,16421
1,Bulgaria,,10821,7945,5795,4090
2,Czechia,,147242,110256,55177,23798
3,Denmark,,31171,29366,25958,21508
4,Germany,,485284,498395,458422,385434
5,Estonia,,2961,2390,1855,1388
6,Ireland,,36130,34189,27410,18904
7,Greece,,37690,32881,27485,22095
8,Spain,,93583,129198,166445,213962
9,France,,374881,504442,591648,554131
10,Croatia,,23804,17866,12131,7451
11,Italy,,120567,144272,166683,186030
12,Cyprus,,4822,6107,6725,6222
13,Latvia,,4384,3670,2931,2228
14,Lithuania,,12538,12788,11496,9130
15,Luxembourg,,2784,3173,3242,2996
16,Hungary,,54307,40093,27856,18429
17,Malta,,812,909,998,1064
18,Netherlands,,159100,137656,100746,62688
19,Austria,,31465,13811,5675,2244
20,Poland,,159378,144051,122498,99934
21,Portugal,,27468,29790,31362,31737
22,Romania,,7546,6097,5011,4043
23,Slovenia,,8428,4906,2657,1347
24,Slovakia,,75355,42877,15902,4290
25,Finland,,6926,7631,8040,8618
26,Sweden,,17705,23244,29720,36493
27,United Kingdom,,336744,348499,327197,277309
28,Iceland,,657,609,550,484
29,Liechtenstein,,446,410,229,102
30,Norway,,34546,47848,56509,54044
31,Switzerland,,78065,89278,83133,60536
