,Region,635,640,647,654,661
0,Belgium,,12154,12232,12364,11880
1,Bulgaria,,25307,32852,39083,42532
2,Czechia,,11898,16224,21872,28261
3,Denmark,,5914,7128,8317,9751
4,Germany,,70446,78054,86487,92562
5,Estonia,,9541,10717,10179,8308
6,Ireland,,10892,10930,10701,9743
7,Greece,,18331,19936,21186,21776
8,Spain,,8315,6878,5639,4581
9,France,,23558,20231,17149,14994
10,Croatia,,11040,12581,13801,14419
11,Italy,,16636,16060,15554,14983
12,Cyprus,,660,616,551,496
13,Latvia,,20116,25205,24359,18191
14,Lithuania,,19022,19990,18296,14417
15,Luxembourg,,767,809,854,873
16,Hungary,,7405,9706,12710,16331
17,Malta,,113,100,92,83
18,Netherlands,,29908,43381,60065,78957
19,Austria,,16522,19786,22931,25718
20,Poland,,24956,38078,57199,83790
21,Portugal,,4877,5252,5564,5902
22,Romania,,101782,96457,85213,70208
23,Slovenia,,11305,20355,28937,27061
24,Slovakia,,11940,13040,13535,13602
25,Finland,,3163,3204,3008,2965
26,Sweden,,4134,4102,4107,4042
27,United Kingdom,,321728,350500,347102,316118
28,Iceland,,263,272,295,305
29,Liechtenstein,,27,56,111,191
30,Norway,,2925,3124,3303,3460
31,Switzerland,,4946,4023,3310,2706
