,Region,432,437,444,451,458
0,Belgium,,41062,51865,61719,68913
1,Bulgaria,,25192,22580,19521,16530
2,Czechia,,40317,29559,21563,14715
3,Denmark,,2528,1703,1073,715
4,Germany,,143963,183894,228808,276384
5,Estonia,,6804,4981,3496,2403
6,Ireland,,4093,4118,3966,3810
7,Greece,,16537,15824,14751,13796
8,Spain,,28139,25719,23650,20727
9,France,,285472,323425,348805,362343
10,Croatia,,13430,19961,28567,37910
11,Italy,,140635,122655,104692,88203
12,Cyprus,,2087,1701,1383,1107
13,Latvia,,3278,3089,2869,2633
14,Lithuania,,6262,8271,10770,13338
15,Luxembourg,,1618,1723,1790,1800
16,Hungary,,63820,60954,54949,47444
17,Malta,,392,141,49,16
18,Netherlands,,58173,65494,71546,75511
19,Austria,,24420,26058,26979,27263
20,Poland,,231747,270796,293582,290924
21,Portugal,,2290,1778,1379,1078
22,Romania,,43263,45242,46281,45879
23,Slovenia,,7161,7955,8423,8604
24,Slovakia,,7344,5721,4454,3378
25,Finland,,4482,4297,4081,3864
26,Sweden,,36425,37479,39505,37636
27,United Kingdom,,33230,28628,24419,20917
28,Iceland,,116,246,511,1123
29,Liechtenstein,,24,26,27,28
30,Norway,,4704,3259,2170,1446
31,Switzerland,,14404,17371,20647,24284
