,Region,425,430,437,444,451
0,Belgium,,31831,38687,45428,50843
1,Bulgaria,,33902,45049,55799,65930
2,Czechia,,73257,68332,59182,47631
3,Denmark,,5652,6004,6327,6641
4,Germany,,94788,110272,123920,136597
5,Estonia,,10275,9522,8220,6625
6,Ireland,,6094,14001,31578,54601
7,Greece,,17866,19048,20192,21108
8,Spain,,18587,14109,10626,7866
9,France,,156648,157782,157643,153302
10,Croatia,,9243,13570,19593,26792
11,Italy,,143250,126776,109546,93192
12,Cyprus,,2682,2439,2148,1893
13,Latvia,,3240,3001,2746,2479
14,Lithuania,,3307,3166,2989,2827
15,Luxembourg,,1495,1547,1616,1585
16,Hungary,,64636,66826,65021,60185
17,Malta,,1346,953,656,435
18,Netherlands,,52658,63807,75125,85169
19,Austria,,23204,25711,27859,29306
20,Poland,,199016,256620,307880,336834
21,Portugal,,2897,2559,2339,2111
22,Romania,,43958,51252,58708,65868
23,Slovenia,,5951,6286,6450,6443
24,Slovakia,,9736,7900,6363,5085
25,Finland,,5376,5777,6192,6530
26,Sweden,,27411,27470,28426,25616
27,United Kingdom,,38439,39244,39920,40603
28,Iceland,,26,39,58,89
29,Liechtenstein,,21,21,22,23
30,Norway,,8012,9159,10224,11350
31,Switzerland,,10654,12218,13577,14974
