,Region,593,598,605,612,619
0,Belgium,,10502,10801,10990,10825
1,Bulgaria,,8820,6943,5296,4022
2,Czechia,,2145,2969,4183,5769
3,Denmark,,2594,1128,453,179
4,Germany,,93635,107667,122186,136069
5,Estonia,,2625,2688,2647,2548
6,Ireland,,8937,7417,6139,4831
7,Greece,,12920,7847,4540,2660
8,Spain,,37059,29829,23883,19654
9,France,,63206,47578,34916,25256
10,Croatia,,6128,7941,10035,12298
11,Italy,,34501,26402,19809,14629
12,Cyprus,,1941,2168,2378,2519
13,Latvia,,3619,6615,11516,17859
14,Lithuania,,5930,7557,9544,11402
15,Luxembourg,,666,710,751,767
16,Hungary,,2001,3154,4967,7693
17,Malta,,516,710,945,1224
18,Netherlands,,18185,19336,20436,21019
19,Austria,,11439,12253,12918,13353
20,Poland,,3396,5757,9770,16694
21,Portugal,,11653,10174,8868,7377
22,Romania,,13977,21647,33207,49334
23,Slovenia,,4642,5553,6569,7403
24,Slovakia,,1689,2544,3778,5780
25,Finland,,2793,2154,1616,1215
26,Sweden,,8108,9026,10193,11079
27,United Kingdom,,325606,463894,582046,555573
28,Iceland,,291,165,88,51
29,Liechtenstein,,79,99,122,132
30,Norway,,15476,21964,28914,35086
31,Switzerland,,11924,11120,10611,9869
