,Region,733,738,745,752,759
0,Belgium,,172879,49250,6956,190
1,Bulgaria,,88997,100156,75192,41621
2,Czechia,,144794,56455,9631,381
3,Denmark,,243627,63709,8696,277
4,Germany,,1087905,1112599,652640,302429
5,Estonia,,34582,21046,5656,865
6,Ireland,,27522,5431,574,15
7,Greece,,136637,48798,7976,333
8,Spain,,1050701,401155,79934,3910
9,France,,1849056,441596,54507,1626
10,Croatia,,56010,16524,2240,71
11,Italy,,893288,423792,145108,38531
12,Cyprus,,19413,5742,867,36
13,Latvia,,49849,36408,12972,2722
14,Lithuania,,48922,34992,14171,3784
15,Luxembourg,,14970,4849,733,25
16,Hungary,,131748,141923,79367,32173
17,Malta,,1522,1066,745,476
18,Netherlands,,307958,97351,14435,518
19,Austria,,175148,64070,10489,458
20,Poland,,423047,740243,666689,351946
21,Portugal,,307626,80961,10826,343
22,Romania,,173694,229171,238003,169391
23,Slovenia,,56685,13801,1747,50
24,Slovakia,,51843,17367,2535,88
25,Finland,,12720,7685,4574,2533
26,Sweden,,224972,141394,46368,9662
27,United Kingdom,,646311,468884,215437,68989
28,Iceland,,11187,3039,454,14
29,Liechtenstein,,1198,338,48,1
30,Norway,,138983,58171,10269,535
31,Switzerland,,223603,59521,8114,239
