,Region,523,528,535,542,549
0,Belgium,,2008,1362,914,617
1,Bulgaria,,355,262,185,130
2,Czechia,,684,572,488,410
3,Denmark,,796,470,281,164
4,Germany,,2669,1497,835,471
5,Estonia,,99,56,31,18
6,Ireland,,2137,2063,1953,1827
7,Greece,,1742,1187,793,534
8,Spain,,16239,14656,12614,10619
9,France,,7882,4980,3373,2179
10,Croatia,,398,332,278,230
11,Italy,,3258,1965,1188,704
12,Cyprus,,2420,4131,3154,1447
13,Latvia,,170,64,23,8
14,Lithuania,,135,54,21,8
15,Luxembourg,,61,42,28,18
16,Hungary,,258,159,98,60
17,Malta,,28,53,97,183
18,Netherlands,,2914,1895,1241,806
19,Austria,,603,517,443,392
20,Poland,,559,342,209,129
21,Portugal,,12207,15531,18044,19172
22,Romania,,275,200,148,107
23,Slovenia,,103,37,13,5
24,Slovakia,,214,156,116,84
25,Finland,,556,521,463,430
26,Sweden,,1285,739,424,242
27,United Kingdom,,143325,199324,228893,211078
28,Iceland,,0,0,0,0
29,Liechtenstein,,3,2,2,1
30,Norway,,1283,1347,1394,1446
31,Switzerland,,363,187,94,48
