,Region,824,829,836,843,850
0,Belgium,,24264,21103,17901,14896
1,Bulgaria,,3184,2819,2522,2222
2,Czechia,,11439,8406,6309,4691
3,Denmark,,8128,6162,4532,3302
4,Germany,,649600,535786,413705,319342
5,Estonia,,2063,1538,1128,833
6,Ireland,,10565,8675,6797,5432
7,Greece,,29617,19450,12808,8281
8,Spain,,15154,11729,8145,6247
9,France,,438299,317261,213125,144043
10,Croatia,,5906,10485,18773,33226
11,Italy,,543103,721510,912004,1055343
12,Cyprus,,4300,2654,1548,966
13,Latvia,,4604,6035,7644,9339
14,Lithuania,,4038,2835,1988,1369
15,Luxembourg,,5175,4802,4146,3425
16,Hungary,,11038,10410,9582,8747
17,Malta,,1119,566,284,141
18,Netherlands,,9064,4018,1824,793
19,Austria,,35148,23211,14665,9012
20,Poland,,10090,19050,35527,67989
21,Portugal,,63648,61760,56219,46409
22,Romania,,3736,1940,957,466
23,Slovenia,,6634,6220,5866,5415
24,Slovakia,,9949,6854,4799,3173
25,Finland,,24559,22231,19249,16372
26,Sweden,,599,418,293,203
27,United Kingdom,,105750,85048,66928,51717
28,Iceland,,589,236,62,7
29,Liechtenstein,,92,59,37,22
30,Norway,,3566,3626,3735,3877
31,Switzerland,,6114,3086,1597,848
