,Region,586,591,598,605,612
0,Belgium,,10387,11170,11259,11223
1,Bulgaria,,11819,12795,13501,13809
2,Czechia,,1266,1176,1109,1018
3,Denmark,,5910,5030,4194,3475
4,Germany,,46515,27442,15058,8095
5,Estonia,,2562,2820,3055,3180
6,Ireland,,13191,13184,12503,11616
7,Greece,,19471,15567,12042,9352
8,Spain,,41444,28735,19191,12920
9,France,,95549,74287,58400,44074
10,Croatia,,4409,5495,6802,8105
11,Italy,,45549,43437,41650,39569
12,Cyprus,,1568,1174,877,654
13,Latvia,,1747,2517,3595,5060
14,Lithuania,,3578,3025,2533,2129
15,Luxembourg,,644,701,741,750
16,Hungary,,867,1213,1796,2582
17,Malta,,169,77,34,15
18,Netherlands,,14233,9150,5702,3435
19,Austria,,8818,7637,6379,5417
20,Poland,,1773,2122,2527,3037
21,Portugal,,14797,13297,11650,10176
22,Romania,,9074,15105,24775,39777
23,Slovenia,,3608,3907,4007,3961
24,Slovakia,,841,1067,1361,1707
25,Finland,,3218,2520,1922,1490
26,Sweden,,7440,8988,10168,11968
27,United Kingdom,,208462,163202,120914,87008
28,Iceland,,491,368,290,206
29,Liechtenstein,,27,11,4,2
30,Norway,,12235,19845,30067,41539
31,Switzerland,,16115,19037,21715,21664
