,Region,796,801,808,815,822
0,Belgium,,165720,189969,132333,71914
1,Bulgaria,,7182,5188,3699,2638
2,Czechia,,44755,40816,35151,30459
3,Denmark,,22761,5980,766,24
4,Germany,,589751,405441,248018,154108
5,Estonia,,8839,8481,7727,6649
6,Ireland,,39273,40818,37244,25477
7,Greece,,93063,53439,28941,15343
8,Spain,,81271,67924,60527,50080
9,France,,1191697,1426566,1138197,691970
10,Croatia,,11227,11703,11930,12095
11,Italy,,462843,366609,277300,204309
12,Cyprus,,33827,32156,21236,11599
13,Latvia,,13063,8199,4841,2775
14,Lithuania,,21373,17389,13405,10169
15,Luxembourg,,13560,17909,18338,12660
16,Hungary,,14912,16827,19529,22379
17,Malta,,3757,5339,7177,8858
18,Netherlands,,205383,134277,78414,40083
19,Austria,,267760,176889,78660,28405
20,Poland,,33861,18853,10130,5548
21,Portugal,,35459,25347,18318,13005
22,Romania,,27466,30149,32957,35409
23,Slovenia,,18832,15207,11081,7933
24,Slovakia,,55448,44752,34072,24560
25,Finland,,37089,35847,33494,29886
26,Sweden,,4975,3813,2852,2101
27,United Kingdom,,424376,433880,423370,377995
28,Iceland,,6190,1399,178,5
29,Liechtenstein,,1036,776,416,186
30,Norway,,12060,8245,5540,3702
31,Switzerland,,152016,128151,92969,55111
