,Region,712,717,724,731,738
0,Belgium,,51526,35854,19406,9870
1,Bulgaria,,16749,20815,24535,26698
2,Czechia,,26478,17128,10253,5628
3,Denmark,,132618,57070,10711,713
4,Germany,,122221,88307,65897,47507
5,Estonia,,8029,9601,8949,6408
6,Ireland,,173947,54391,8162,292
7,Greece,,294402,242011,80247,13033
8,Spain,,563945,636045,469640,262876
9,France,,1568199,1360168,654181,215469
10,Croatia,,36868,37001,23302,10764
11,Italy,,1951802,2345818,968027,205543
12,Cyprus,,24524,17518,7164,1984
13,Latvia,,5162,5043,4560,3879
14,Lithuania,,12374,13562,12873,10393
15,Luxembourg,,4632,4883,4249,3001
16,Hungary,,13491,10728,8886,6888
17,Malta,,8975,6289,3233,1275
18,Netherlands,,131979,154931,123267,70790
19,Austria,,40140,81197,105112,79422
20,Poland,,65955,58103,50396,42897
21,Portugal,,375423,335813,110442,19070
22,Romania,,13270,24995,45663,80239
23,Slovenia,,13592,13902,9841,5090
24,Slovakia,,19164,10773,5277,2074
25,Finland,,44104,62702,68679,54148
26,Sweden,,34535,40462,43950,44243
27,United Kingdom,,1183176,663504,195931,32383
28,Iceland,,4118,4443,3024,1587
29,Liechtenstein,,1513,581,119,5
30,Norway,,20723,17157,13001,9659
31,Switzerland,,103403,87909,52781,25638
