,Region,831,836,843,850,857
0,Belgium,,17794,15104,12332,10039
1,Bulgaria,,3593,3400,3161,2979
2,Czechia,,7270,5411,3777,2691
3,Denmark,,5708,4136,3042,2150
4,Germany,,559160,461218,367871,286357
5,Estonia,,1558,1161,858,633
6,Ireland,,6015,4383,3230,2283
7,Greece,,39803,37538,34894,31660
8,Spain,,17085,14289,11521,9015
9,France,,278517,173792,109930,69713
10,Croatia,,7030,9364,12521,16019
11,Italy,,380820,352401,317829,279282
12,Cyprus,,4357,3365,2471,1744
13,Latvia,,4138,4420,4601,4655
14,Lithuania,,2820,1998,1396,973
15,Luxembourg,,3677,3025,2507,2023
16,Hungary,,8829,8066,6935,6266
17,Malta,,779,431,247,140
18,Netherlands,,4579,2066,944,430
19,Austria,,30619,22083,15878,11141
20,Poland,,5208,4323,3489,2907
21,Portugal,,51991,48036,43725,37394
22,Romania,,10739,23457,52693,115182
23,Slovenia,,5409,4944,4408,3945
24,Slovakia,,5719,3649,2286,1491
25,Finland,,10319,7720,6323,4891
26,Sweden,,489,370,300,247
27,United Kingdom,,63084,46698,34329,26276
28,Iceland,,291,99,25,3
29,Liechtenstein,,66,44,29,19
30,Norway,,1965,1489,1132,855
31,Switzerland,,2933,1514,797,444
