,Region,691,696,703,710,717
0,Belgium,,73723,48818,23587,11444
1,Bulgaria,,9897,8075,6439,5076
2,Czechia,,91812,63437,34314,16244
3,Denmark,,50606,56688,53279,40894
4,Germany,,346821,304128,257349,204503
5,Estonia,,3368,3435,3294,2919
6,Ireland,,26372,21887,16419,11581
7,Greece,,32919,28144,23346,18777
8,Spain,,113064,156022,190878,221993
9,France,,535473,678043,688586,546975
10,Croatia,,19110,14435,10049,6522
11,Italy,,129000,142554,152831,159110
12,Cyprus,,6289,7544,7878,6341
13,Latvia,,4259,3782,3223,2669
14,Lithuania,,10915,9919,8242,6198
15,Luxembourg,,3011,3320,3224,2824
16,Hungary,,27600,14433,7128,3578
17,Malta,,609,565,508,454
18,Netherlands,,102936,73735,49478,31484
19,Austria,,15942,7311,3279,1447
20,Poland,,142800,120482,97353,75571
21,Portugal,,30012,31331,31634,30190
22,Romania,,3398,1817,980,530
23,Slovenia,,7251,5058,3216,1955
24,Slovakia,,40634,20500,8426,3031
25,Finland,,7815,8740,9649,10144
26,Sweden,,20464,24090,27382,30260
27,United Kingdom,,424951,480782,454900,361045
28,Iceland,,733,651,561,474
29,Liechtenstein,,439,365,213,102
30,Norway,,43134,54129,56248,46241
31,Switzerland,,79499,81923,68739,47279
