,Region,446,451,458,465,472
0,Belgium,,29444,29016,28004,26434
1,Bulgaria,,17536,14134,11097,8782
2,Czechia,,21944,16516,12308,8757
3,Denmark,,4632,4358,4179,3988
4,Germany,,130342,138895,148996,157037
5,Estonia,,3537,2652,1974,1446
6,Ireland,,2454,1927,1527,1176
7,Greece,,21200,21635,21956,21668
8,Spain,,170306,242196,297171,262375
9,France,,226548,219283,219762,202507
10,Croatia,,13600,14008,14158,13901
11,Italy,,83555,64982,50301,38352
12,Cyprus,,4167,4249,4174,3968
13,Latvia,,3091,2965,2814,2628
14,Lithuania,,7809,9114,10338,11276
15,Luxembourg,,1724,1790,1825,1792
16,Hungary,,24097,15293,9601,5994
17,Malta,,361,446,559,711
18,Netherlands,,45432,43817,41156,38116
19,Austria,,15635,12515,9843,7653
20,Poland,,104060,72982,49950,34424
21,Portugal,,5320,8004,11987,17497
22,Romania,,25113,18246,13072,9323
23,Slovenia,,7264,7342,7209,6762
24,Slovakia,,4685,3817,3072,2458
25,Finland,,2029,1502,1105,810
26,Sweden,,38805,40996,41348,39954
27,United Kingdom,,10960,6678,4046,2416
28,Iceland,,67,60,55,49
29,Liechtenstein,,86,141,220,319
30,Norway,,3556,2596,1911,1374
31,Switzerland,,16542,18283,20549,22357
