,Region,607,612,619,626,633
0,Belgium,,11003,10748,10301,10058
1,Bulgaria,,12161,14110,16223,17919
2,Czechia,,3770,4644,5597,6810
3,Denmark,,1768,1285,952,699
4,Germany,,64049,59199,54148,48768
5,Estonia,,3095,3180,3135,2984
6,Ireland,,9161,8606,7741,6935
7,Greece,,13622,9998,6871,4671
8,Spain,,15885,11246,8036,5683
9,France,,35427,26801,19096,13973
10,Croatia,,10429,13217,16091,18497
11,Italy,,25587,21362,17722,14602
12,Cyprus,,74,12,1,0
13,Latvia,,4277,5176,6048,6693
14,Lithuania,,9775,12443,15016,16386
15,Luxembourg,,524,480,429,382
16,Hungary,,3490,5015,7076,9945
17,Malta,,110,43,16,5
18,Netherlands,,11854,8946,6719,5016
19,Austria,,12140,8849,6117,4211
20,Poland,,5763,7791,10466,13932
21,Portugal,,5340,4493,3763,3181
22,Romania,,58011,128426,250303,383205
23,Slovenia,,9878,12200,13696,13629
24,Slovakia,,6686,11491,19367,30273
25,Finland,,2788,2477,2171,1898
26,Sweden,,5769,4821,4004,3269
27,United Kingdom,,231739,335068,434229,417305
28,Iceland,,98,49,24,12
29,Liechtenstein,,20,11,6,3
30,Norway,,3641,1878,953,470
31,Switzerland,,15619,15984,16541,15341
