,Region,579,584,591,598,605
0,Belgium,,10883,10980,11174,11545
1,Bulgaria,,11321,15064,19231,23397
2,Czechia,,1013,731,517,373
3,Denmark,,6231,5446,4680,3918
4,Germany,,70039,103112,146831,206185
5,Estonia,,1664,1337,1032,782
6,Ireland,,13675,13941,14026,13331
7,Greece,,21537,20374,18713,17257
8,Spain,,55693,39993,28005,19360
9,France,,130190,116400,102136,81454
10,Croatia,,3981,6045,8905,12606
11,Italy,,46740,49894,52215,54936
12,Cyprus,,2157,1805,1448,1218
13,Latvia,,1235,1696,2274,2988
14,Lithuania,,3853,3542,3180,2862
15,Luxembourg,,491,631,791,960
16,Hungary,,280,218,173,130
17,Malta,,332,201,116,66
18,Netherlands,,12556,7648,4405,2475
19,Austria,,9621,11080,12406,13693
20,Poland,,1425,1491,1556,1612
21,Portugal,,17341,18210,18660,18723
22,Romania,,5763,9566,15948,26225
23,Slovenia,,3248,5472,8887,12945
24,Slovakia,,650,791,959,1191
25,Finland,,4401,3615,3015,2478
26,Sweden,,6661,7818,9536,10866
27,United Kingdom,,234903,230035,208879,178902
28,Iceland,,360,172,79,38
29,Liechtenstein,,165,297,457,491
30,Norway,,4287,4440,4497,4481
31,Switzerland,,17452,21792,26830,28296
