,Region,761,766,773,780,787
0,Belgium,,52878,38105,26173,18748
1,Bulgaria,,22617,15771,10940,7704
2,Czechia,,81090,45947,25170,14133
3,Denmark,,250581,71116,9923,311
4,Germany,,1189872,1014430,829434,645235
5,Estonia,,37841,32919,24793,15854
6,Ireland,,17720,14249,9736,7311
7,Greece,,98443,67548,43771,27257
8,Spain,,140557,88636,52756,34939
9,France,,335282,179800,91872,47154
10,Croatia,,14865,9253,5658,3443
11,Italy,,274216,206875,153989,113550
12,Cyprus,,15898,13570,10416,8165
13,Latvia,,65352,52917,36568,20840
14,Lithuania,,30107,17392,9641,5231
15,Luxembourg,,1906,865,391,175
16,Hungary,,29615,16697,9117,4920
17,Malta,,360,183,95,49
18,Netherlands,,306570,172192,92509,46007
19,Austria,,107924,60116,33030,17689
20,Poland,,106036,84920,67954,53779
21,Portugal,,62685,38318,23369,14130
22,Romania,,59473,31174,15355,7637
23,Slovenia,,14813,6428,2703,1119
24,Slovakia,,114484,78684,49209,29592
25,Finland,,29390,23251,19309,15682
26,Sweden,,13806,5239,1877,666
27,United Kingdom,,193944,107593,57698,31414
28,Iceland,,14652,8927,3328,930
29,Liechtenstein,,843,708,517,311
30,Norway,,85045,61427,40704,25765
31,Switzerland,,115270,88191,61430,39732
