,Region,439,444,451,458,465
0,Belgium,,39852,45101,48586,51177
1,Bulgaria,,20131,15391,11415,8399
2,Czechia,,27359,19063,13319,8979
3,Denmark,,5634,5736,5874,5996
4,Germany,,113288,115978,120883,125954
5,Estonia,,4022,2447,1463,865
6,Ireland,,3371,2877,2416,2050
7,Greece,,23578,27574,31079,34586
8,Spain,,NaN,NaN,NaN,NaN
9,France,,269170,284941,286896,282638
10,Croatia,,17432,22801,28701,34220
11,Italy,,121255,104225,88692,74824
12,Cyprus,,3396,4070,4817,5437
13,Latvia,,2964,2746,2529,2284
14,Lithuania,,6976,8566,10287,11867
15,Luxembourg,,1654,1732,1764,1753
16,Hungary,,46367,36522,27939,20840
17,Malta,,163,63,24,9
18,Netherlands,,45253,37941,31065,25390
19,Austria,,21463,19862,17931,16148
20,Poland,,164319,124387,90719,64711
21,Portugal,,2507,1898,1376,994
22,Romania,,33615,28303,23450,19303
23,Slovenia,,8517,9545,10296,10526
24,Slovakia,,5655,4360,3353,2561
25,Finland,,2893,2232,1698,1301
26,Sweden,,32122,32606,31667,29580
27,United Kingdom,,17239,9544,5098,2725
28,Iceland,,194,432,898,1882
29,Liechtenstein,,28,28,29,30
30,Norway,,4484,3466,2615,1984
31,Switzerland,,14092,14725,15193,15437
