,Region,453,458,465,472,479
0,Belgium,,24152,21807,19854,17343
1,Bulgaria,,10592,7237,4908,3390
2,Czechia,,16702,12486,9136,6806
3,Denmark,,4799,4736,4742,4646
4,Germany,,156311,177251,197359,211984
5,Estonia,,2262,1550,1049,710
6,Ireland,,2224,1854,1553,1281
7,Greece,,19608,19000,18111,17156
8,Spain,,52079,43183,37972,30737
9,France,,280509,285261,293672,274616
10,Croatia,,17815,20329,22359,23061
11,Italy,,96657,95083,93326,90489
12,Cyprus,,5798,7565,9440,10855
13,Latvia,,3977,4287,4562,4764
14,Lithuania,,8977,10444,11744,12667
15,Luxembourg,,1477,1463,1442,1412
16,Hungary,,25033,20329,16044,12697
17,Malta,,412,460,507,550
18,Netherlands,,57015,62256,66338,67705
19,Austria,,13277,10569,8277,6529
20,Poland,,88092,63729,44871,31560
21,Portugal,,3266,2635,2101,1634
22,Romania,,17020,11440,7612,5044
23,Slovenia,,4813,3868,3053,2365
24,Slovakia,,3902,3204,2652,2193
25,Finland,,1228,774,489,302
26,Sweden,,43119,45208,45396,43839
27,United Kingdom,,13549,10876,8912,7229
28,Iceland,,17,8,3,1
29,Liechtenstein,,112,162,229,308
30,Norway,,3283,2618,2078,1625
31,Switzerland,,15936,16940,18155,18590
