,Region,705,710,717,724,731
0,Belgium,,43901,28767,15298,7138
1,Bulgaria,,8275,7311,6280,5390
2,Czechia,,36456,22777,12953,6558
3,Denmark,,75618,64969,39787,18201
4,Germany,,130663,84992,56131,35374
5,Estonia,,4718,4600,4026,3186
6,Ireland,,102043,87368,31897,6302
7,Greece,,88028,178734,203949,128493
8,Spain,,286805,378441,401203,340501
9,France,,604291,637878,574216,411515
10,Croatia,,18096,15995,12513,8810
11,Italy,,507277,925596,1261541,1118364
12,Cyprus,,10266,10528,8183,5319
13,Latvia,,3689,2755,1972,1387
14,Lithuania,,8129,6406,4740,3350
15,Luxembourg,,3199,3302,3086,2540
16,Hungary,,8476,3869,1703,771
17,Malta,,18186,19610,6307,993
18,Netherlands,,76568,65382,50062,35433
19,Austria,,12842,11031,9345,7763
20,Poland,,63104,36896,20920,11814
21,Portugal,,110662,200988,220230,141629
22,Romania,,3821,3240,2773,2324
23,Slovenia,,6631,5415,4065,2815
24,Slovakia,,15691,7715,3404,1427
25,Finland,,19014,22938,25123,25725
26,Sweden,,23896,27642,30340,31326
27,United Kingdom,,671563,614200,409066,223610
28,Iceland,,2229,2841,3115,2478
29,Liechtenstein,,143,75,37,17
30,Norway,,24640,20450,16023,11857
31,Switzerland,,48303,39038,28928,18921
