,Region,565,570,577,584,591
0,Belgium,,8215,7280,7137,6674
1,Bulgaria,,6601,15349,34093,67692
2,Czechia,,1522,2101,2888,4122
3,Denmark,,6505,6397,6308,5987
4,Germany,,22892,26139,29366,31850
5,Estonia,,1413,1227,1033,860
6,Ireland,,11052,11361,11334,10958
7,Greece,,21923,25349,28811,31139
8,Spain,,101452,75426,54628,39329
9,France,,154414,145263,129740,110525
10,Croatia,,1506,1719,1953,2199
11,Italy,,41316,41207,40687,40132
12,Cyprus,,3477,3326,3154,2804
13,Latvia,,654,832,1046,1305
14,Lithuania,,3937,4791,5681,6547
15,Luxembourg,,285,210,163,128
16,Hungary,,175,115,78,53
17,Malta,,389,326,264,221
18,Netherlands,,17141,15813,14400,12802
19,Austria,,4184,5101,6167,7415
20,Poland,,1212,1366,1534,1713
21,Portugal,,14236,12797,11505,10122
22,Romania,,2081,2704,3456,4404
23,Slovenia,,940,1010,1063,1086
24,Slovakia,,435,555,672,823
25,Finland,,7191,9553,12568,15807
26,Sweden,,4571,5910,7194,8928
27,United Kingdom,,164993,145001,123877,105627
28,Iceland,,1274,1061,775,520
29,Liechtenstein,,17,20,25,29
30,Norway,,4246,6376,9126,13064
31,Switzerland,,4383,3518,3094,2426
