,Region,747,752,759,766,773
0,Belgium,,204029,48382,5992,155
1,Bulgaria,,47871,35726,24959,15294
2,Czechia,,320700,80567,10557,313
3,Denmark,,338590,87956,12088,375
4,Germany,,1535832,747235,208834,37681
5,Estonia,,45791,11553,1511,47
6,Ireland,,16047,3590,426,12
7,Greece,,82727,22086,3027,100
8,Spain,,394525,132020,23551,986
9,France,,862512,178416,19140,509
10,Croatia,,33942,9107,1133,34
11,Italy,,422821,118850,16467,576
12,Cyprus,,15646,3989,549,17
13,Latvia,,64004,16345,2127,63
14,Lithuania,,71687,18538,2419,75
15,Luxembourg,,8110,1821,217,6
16,Hungary,,105743,70848,32769,12244
17,Malta,,1272,1044,819,595
18,Netherlands,,536912,141587,18910,625
19,Austria,,181363,44909,5741,179
20,Poland,,212308,111972,53554,24404
21,Portugal,,177172,38095,4264,117
22,Romania,,241869,227593,168014,92111
23,Slovenia,,63148,14162,1660,46
24,Slovakia,,194658,52318,7103,223
25,Finland,,25155,17239,10254,5824
26,Sweden,,228356,67905,10048,289
27,United Kingdom,,784354,207250,27910,899
28,Iceland,,9006,2336,312,8
29,Liechtenstein,,1164,302,41,1
30,Norway,,121981,30464,3882,116
31,Switzerland,,238702,61458,8194,232
