,Region,516,521,528,535,542
0,Belgium,,1992,1082,590,321
1,Bulgaria,,481,344,253,179
2,Czechia,,618,391,247,155
3,Denmark,,1256,669,366,195
4,Germany,,4819,2717,1529,873
5,Estonia,,228,181,138,107
6,Ireland,,1984,1796,1583,1407
7,Greece,,2261,1375,833,502
8,Spain,,17835,15237,12754,10796
9,France,,14124,8781,5940,3764
10,Croatia,,394,241,146,90
11,Italy,,5805,3755,2424,1553
12,Cyprus,,551,660,735,686
13,Latvia,,512,314,190,115
14,Lithuania,,315,131,53,21
15,Luxembourg,,92,62,41,26
16,Hungary,,372,225,132,78
17,Malta,,4,1,0,0
18,Netherlands,,3935,2307,1331,762
19,Austria,,602,316,163,86
20,Poland,,828,500,301,180
21,Portugal,,10137,14127,18413,22083
22,Romania,,342,209,129,79
23,Slovenia,,332,167,83,41
24,Slovakia,,202,127,81,50
25,Finland,,447,367,309,255
26,Sweden,,735,294,101,38
27,United Kingdom,,95003,132489,163085,176344
28,Iceland,,0,0,0,0
29,Liechtenstein,,1,0,0,0
30,Norway,,1055,980,899,824
31,Switzerland,,720,384,225,114
