,State,565,570,577,584,591,598,605,612,619,626
0,Washington,NaN,75,128,246,467,740,935,980,891,725
1,Illinois,NaN,40,70,105,145,188,228,253,259,242
2,California,NaN,269,367,433,487,537,563,556,521,456
3,Arizona,NaN,97,121,145,182,228,275,311,326,320
4,Massachusetts,NaN,43,57,76,111,165,229,286,321,327
5,Wisconsin,NaN,31,64,116,185,266,337,371,364,328
6,Texas,NaN,200,445,703,891,980,963,854,703,550
7,Nebraska,NaN,20,29,41,58,80,105,130,145,148
8,Utah,NaN,25,40,54,64,73,80,85,87,85
9,Oregon,NaN,53,63,82,122,183,251,308,339,338
10,Florida,NaN,1511,1376,1156,1135,1213,1280,1279,1208,1073
11,New York,NaN,66,111,182,293,429,549,619,629,584
12,Rhode Island,NaN,7,12,19,31,44,55,58,54,46
13,Georgia,NaN,106,216,329,403,442,438,397,335,268
14,New Hampshire,NaN,5,10,18,35,63,98,129,141,133
15,North Carolina,NaN,101,133,171,228,300,374,428,447,431
16,New Jersey,NaN,21,42,69,101,134,155,159,149,129
17,Colorado,NaN,35,48,64,87,119,155,186,207,214
18,Maryland,NaN,5,17,34,52,66,71,66,55,42
19,Nevada,NaN,48,57,66,78,92,105,112,112,107
20,Tennessee,NaN,110,152,201,255,312,364,392,394,369
21,Hawaii,NaN,17,25,38,59,86,111,122,117,100
22,Indiana,NaN,28,45,69,98,132,164,188,200,200
23,Kentucky,NaN,39,71,108,140,165,175,170,152,129
24,Minnesota,NaN,34,54,87,150,252,378,483,540,546
25,Oklahoma,NaN,32,53,67,72,71,66,59,51,42
26,Pennsylvania,NaN,54,93,166,302,527,813,1060,1175,1133
27,South Carolina,NaN,163,186,216,275,354,438,499,524,507
28,District of Columbia,NaN,1,2,3,5,9,13,16,15,13
29,Kansas,NaN,89,88,80,81,89,100,111,119,124
30,Missouri,NaN,327,292,234,218,228,245,263,278,287
31,Vermont,NaN,2,3,4,6,10,14,18,21,22
32,Virginia,NaN,48,87,151,249,370,470,516,500,442
33,Connecticut,NaN,22,29,39,59,90,129,167,192,200
34,Iowa,NaN,14,30,58,96,141,183,211,217,203
35,Louisiana,NaN,243,249,232,217,203,186,166,144,123
36,Ohio,NaN,35,50,71,103,145,197,249,295,325
37,Michigan,NaN,30,58,99,153,226,307,379,423,430
38,South Dakota,NaN,2,2,2,1,2,2,2,2,2
39,Arkansas,NaN,126,134,135,146,160,169,168,158,142
40,Delaware,NaN,6,12,25,52,88,114,117,103,80
41,Mississippi,NaN,84,106,124,139,150,152,145,131,114
42,New Mexico,NaN,22,37,56,79,105,132,150,159,154
43,North Dakota,NaN,2,2,3,4,5,7,9,10,11
44,Wyoming,NaN,8,12,16,20,25,29,33,35,35
45,Alaska,NaN,8,12,14,16,18,18,18,16,15
46,Maine,NaN,13,12,10,11,14,18,22,27,32
47,Alabama,NaN,181,217,249,288,329,361,372,360,328
48,Idaho,NaN,28,38,53,79,114,156,195,220,226
49,Montana,NaN,10,12,15,21,29,37,45,51,54
50,Puerto Rico,NaN,28,31,31,33,38,43,48,51,51
51,Virgin Islands,NaN,1,1,2,2,2,2,2,2,1
52,Guam,NaN,0,0,1,1,1,2,2,3,3
53,West Virginia,NaN,53,48,42,46,57,69,81,91,96
54,Northern Mariana Islands,NaN,0,0,0,0,0,0,0,0,0
55,American Samoa,NaN,0,0,0,0,0,0,0,0,0
