,State,467,472,479,486,493,500,507,514,521,528
0,Washington,5507,112,119,112,102,90,78,67,58,50
1,Illinois,24389,252,231,161,116,90,73,58,46,37
2,California,61967,502,438,284,186,140,116,103,96,93
3,Arizona,17344,119,125,110,95,83,74,67,61,56
4,Massachusetts,17639,102,97,81,59,40,26,17,11,7
5,Wisconsin,7567,58,57,48,38,30,23,17,13,10
6,Texas,50331,441,487,448,389,327,269,215,172,140
7,Nebraska,2245,15,15,12,9,6,4,3,2,1
8,Utah,2204,15,18,19,18,16,13,11,9,7
9,Oregon,2502,59,60,57,58,62,65,66,65,61
10,Florida,35307,516,478,349,277,239,210,180,154,131
11,New York,52423,356,321,214,147,111,87,70,56,45
12,Rhode Island,2678,14,13,10,7,5,3,2,1,1
13,Georgia,20227,243,258,229,203,175,147,120,97,78
14,New Hampshire,1305,15,13,8,6,4,3,3,2,1
15,North Carolina,12691,162,155,120,99,88,80,73,65,58
16,New Jersey,25616,193,180,124,82,55,37,24,16,11
17,Colorado,6306,68,73,65,58,52,45,39,33,28
18,Maryland,8788,118,103,65,43,32,24,18,14,11
19,Nevada,5473,69,72,62,53,44,37,30,24,19
20,Tennessee,12205,116,126,122,110,95,79,63,50,39
21,Hawaii,484,6,5,4,3,2,2,1,1,1
22,Indiana,13350,115,108,78,60,49,40,33,26,21
23,Kentucky,6525,85,80,61,47,36,28,22,17,13
24,Minnesota,7256,98,95,76,58,45,34,26,19,14
25,Oklahoma,6788,40,39,33,25,18,13,9,7,5
26,Pennsylvania,26249,374,353,270,209,164,128,98,76,59
27,South Carolina,9524,62,63,54,45,37,30,23,18,14
28,District of Columbia,1106,11,9,6,4,2,2,1,1,1
29,Kansas,4986,27,29,27,23,19,15,12,10,8
30,Missouri,9150,137,135,119,98,77,60,46,35,27
31,Vermont,248,5,4,2,1,1,0,0,0,0
32,Virginia,10807,126,122,100,77,57,42,30,21,16
33,Connecticut,8112,45,40,27,18,12,8,5,3,2
34,Iowa,5959,41,40,35,28,21,16,12,8,6
35,Louisiana,10393,70,69,56,46,39,34,29,24,20
36,Ohio,19284,68,61,50,40,31,24,18,14,10
37,Michigan,18922,574,542,384,272,199,146,107,77,56
38,South Dakota,1970,9,8,6,3,2,1,0,0,0
39,Arkansas,5747,26,24,16,10,7,5,3,2,2
40,Delaware,1626,23,21,14,10,7,6,5,4,3
41,Mississippi,7207,39,36,26,20,16,13,10,9,7
42,New Mexico,4073,32,37,35,32,27,22,18,15,12
43,North Dakota,1525,12,10,6,3,2,1,1,0,0
44,Wyoming,707,4,4,4,3,2,2,1,1,1
45,Alaska,348,24,24,18,14,12,12,11,11,11
46,Maine,790,23,22,17,14,11,9,7,5,4
47,Alabama,10913,95,97,88,77,68,58,50,42,35
48,Idaho,2052,17,16,12,9,7,5,4,3,2
49,Montana,1574,20,18,11,7,5,3,2,1,1
50,Puerto Rico,2323,0,0,0,0,0,0,0,0,0
51,Virgin Islands,27,2,2,1,1,1,1,0,0,0
52,Guam,136,0,0,0,0,0,0,0,0,0
53,West Virginia,2686,46,47,40,32,25,20,15,11,9
54,Northern Mariana Islands,2,0,0,0,0,0,0,0,0,0
55,American Samoa,0,0,0,0,0,0,0,0,0,0
