,State,649,654,661,668,675,682,689,696,703,710
0,Washington,NaN,202,213,233,257,280,295,302,290,266
1,Illinois,NaN,192,195,189,194,207,219,229,231,225
2,California,NaN,701,768,823,906,1014,1125,1234,1312,1352
3,Arizona,NaN,373,392,394,415,437,443,424,377,315
4,Massachusetts,NaN,117,138,150,163,183,204,223,233,230
5,Wisconsin,NaN,305,315,294,273,256,237,214,189,162
6,Texas,NaN,316,286,257,231,210,193,178,163,149
7,Nebraska,NaN,99,100,95,89,83,76,69,62,55
8,Utah,NaN,121,168,186,181,165,146,124,102,83
9,Oregon,NaN,105,107,112,122,134,146,155,158,153
10,Florida,NaN,338,284,229,205,200,204,212,220,226
11,New York,NaN,414,409,392,393,401,403,393,368,331
12,Rhode Island,NaN,18,18,19,19,19,19,19,19,17
13,Georgia,NaN,140,127,106,92,84,77,71,65,58
14,New Hampshire,NaN,22,13,6,3,1,0,0,0,0
15,North Carolina,NaN,208,181,172,168,161,153,143,130,117
16,New Jersey,NaN,151,156,154,160,174,188,199,200,190
17,Colorado,NaN,309,367,372,377,372,348,308,255,200
18,Maryland,NaN,77,65,58,57,61,67,72,77,79
19,Nevada,NaN,64,56,49,45,43,41,39,36,32
20,Tennessee,NaN,168,142,126,112,100,91,83,75,68
21,Hawaii,NaN,18,17,16,18,21,25,29,34,38
22,Indiana,NaN,153,137,119,106,96,87,78,68,59
23,Kentucky,NaN,166,162,138,119,104,92,80,68,57
24,Minnesota,NaN,289,322,334,327,312,288,257,222,186
25,Oklahoma,NaN,75,71,57,49,46,43,40,37,34
26,Pennsylvania,NaN,594,537,485,464,457,445,423,389,346
27,South Carolina,NaN,103,86,75,65,56,47,40,34,29
28,District of Columbia,NaN,6,7,7,9,12,15,18,18,17
29,Kansas,NaN,115,128,123,114,105,96,86,77,68
30,Missouri,NaN,130,107,92,83,78,74,70,66,63
31,Vermont,NaN,20,23,23,25,26,27,27,25,22
32,Virginia,NaN,176,156,137,127,121,117,113,108,102
33,Connecticut,NaN,38,34,30,28,27,28,29,29,30
34,Iowa,NaN,119,127,125,125,127,127,123,115,104
35,Louisiana,NaN,59,49,45,41,37,34,31,29,26
36,Ohio,NaN,354,303,248,212,186,162,140,118,99
37,Michigan,NaN,536,533,512,507,503,488,455,402,340
38,South Dakota,NaN,44,45,40,37,36,34,31,28,24
39,Arkansas,NaN,55,49,40,36,33,31,29,27,25
40,Delaware,NaN,34,32,30,29,29,28,27,24,21
41,Mississippi,NaN,50,51,52,52,53,53,52,51,49
42,New Mexico,NaN,130,144,145,150,157,158,149,132,110
43,North Dakota,NaN,48,52,50,45,40,34,28,22,17
44,Wyoming,NaN,59,64,60,53,46,39,32,26,20
45,Alaska,NaN,51,67,72,66,57,45,35,26,19
46,Maine,NaN,59,60,63,68,75,80,82,79,72
47,Alabama,NaN,186,263,319,336,322,290,250,210,173
48,Idaho,NaN,91,88,85,78,68,57,46,36,27
49,Montana,NaN,106,112,91,77,67,57,47,37,29
50,Puerto Rico,NaN,9,7,6,5,5,4,3,3,3
51,Virgin Islands,NaN,0,0,0,0,0,0,0,0,0
52,Guam,NaN,5,7,8,8,7,6,5,4,3
53,West Virginia,NaN,125,111,104,101,95,84,69,53,39
54,Northern Mariana Islands,NaN,0,0,0,0,0,0,0,0,0
55,American Samoa,NaN,0,0,0,0,0,0,0,0,0
