,State,572,577,584,591,598,605,612,619,626,633
0,Washington,NaN,107,160,260,427,652,869,981,952,815
1,Illinois,NaN,134,165,211,271,331,370,377,357,316
2,California,NaN,318,353,354,357,360,360,342,311,272
3,Arizona,NaN,98,114,131,155,185,214,234,239,232
4,Massachusetts,NaN,50,74,103,144,203,272,335,373,375
5,Wisconsin,NaN,32,39,47,59,71,82,87,84,76
6,Texas,NaN,824,1106,1338,1478,1489,1369,1149,896,668
7,Nebraska,NaN,23,25,22,19,18,17,17,16,15
8,Utah,NaN,25,35,41,42,42,41,40,38,35
9,Oregon,NaN,85,120,196,319,460,569,610,579,507
10,Florida,NaN,1023,1088,1136,1254,1391,1479,1459,1346,1182
11,New York,NaN,169,230,351,563,822,1029,1111,1058,924
12,Rhode Island,NaN,3,5,7,10,14,17,19,18,15
13,Georgia,NaN,308,408,510,573,578,525,440,351,270
14,New Hampshire,NaN,9,12,16,23,33,44,56,65,69
15,North Carolina,NaN,158,205,284,395,514,595,612,572,490
16,New Jersey,NaN,58,70,88,116,149,174,179,166,142
17,Colorado,NaN,55,77,105,141,188,242,292,330,348
18,Maryland,NaN,50,67,91,115,129,125,108,86,64
19,Nevada,NaN,119,149,186,238,298,340,352,337,305
20,Tennessee,NaN,209,264,344,427,502,551,554,517,451
21,Hawaii,NaN,10,12,15,20,25,30,32,31,27
22,Indiana,NaN,121,171,267,396,530,626,660,626,551
23,Kentucky,NaN,93,116,149,178,196,195,176,149,120
24,Minnesota,NaN,59,86,134,208,315,448,575,655,668
25,Oklahoma,NaN,88,95,95,91,83,71,58,46,35
26,Pennsylvania,NaN,91,117,165,252,387,553,709,811,839
27,South Carolina,NaN,144,175,214,262,316,367,396,394,368
28,District of Columbia,NaN,0,1,2,4,7,9,9,7,5
29,Kansas,NaN,135,232,384,599,841,1020,1047,955,799
30,Missouri,NaN,146,157,156,157,162,167,170,170,166
31,Vermont,NaN,5,9,17,30,46,62,70,70,62
32,Virginia,NaN,86,115,163,239,323,382,395,373,329
33,Connecticut,NaN,13,15,16,19,22,26,29,33,35
34,Iowa,NaN,37,56,92,143,209,272,307,307,276
35,Louisiana,NaN,375,482,600,674,692,646,555,446,341
36,Ohio,NaN,72,92,132,193,276,372,468,540,573
37,Michigan,NaN,87,118,176,266,393,520,603,627,587
38,South Dakota,NaN,3,4,5,8,12,16,19,21,21
39,Arkansas,NaN,139,164,186,204,216,213,197,172,145
40,Delaware,NaN,11,15,21,32,47,59,63,57,46
41,Mississippi,NaN,220,308,441,553,598,564,470,359,261
42,New Mexico,NaN,36,57,78,87,89,89,88,84,79
43,North Dakota,NaN,5,7,9,11,15,20,24,27,29
44,Wyoming,NaN,10,13,16,20,24,28,30,30,29
45,Alaska,NaN,6,8,9,10,10,9,9,8,7
46,Maine,NaN,5,6,8,13,20,30,41,51,58
47,Alabama,NaN,218,259,296,332,363,378,374,346,306
48,Idaho,NaN,36,45,57,74,95,118,136,147,146
49,Montana,NaN,11,14,17,22,30,38,44,46,47
50,Puerto Rico,NaN,50,60,77,103,140,181,213,228,224
51,Virgin Islands,NaN,0,1,1,0,0,0,0,0,0
52,Guam,NaN,0,2,4,8,13,17,19,18,15
53,West Virginia,NaN,28,31,37,47,61,76,90,101,108
54,Northern Mariana Islands,NaN,0,0,0,0,0,0,0,0,0
55,American Samoa,NaN,0,0,0,0,0,0,0,0,0
