,State,537,542,549,556,563,570,577,584,591,598
0,Washington,NaN,28,25,18,15,15,17,19,23,27
1,Illinois,NaN,47,49,45,49,62,81,111,151,208
2,California,NaN,275,345,442,669,1102,1820,2906,4309,5779
3,Arizona,NaN,55,53,41,36,35,35,37,39,42
4,Massachusetts,NaN,8,9,10,12,18,29,46,72,110
5,Wisconsin,NaN,22,19,10,6,4,4,4,5,6
6,Texas,NaN,168,167,150,158,185,231,298,382,475
7,Nebraska,NaN,3,2,1,0,0,0,0,0,0
8,Utah,NaN,13,14,13,13,12,12,13,13,14
9,Oregon,NaN,8,7,5,4,3,3,3,3,4
10,Florida,NaN,228,254,264,326,434,588,782,1010,1247
11,New York,NaN,22,26,31,53,102,173,230,253,252
12,Rhode Island,NaN,0,0,0,0,0,0,0,0,0
13,Georgia,NaN,66,74,68,68,73,85,102,128,163
14,New Hampshire,NaN,1,1,1,1,2,2,4,5,7
15,North Carolina,NaN,38,36,29,28,29,33,38,44,53
16,New Jersey,NaN,18,17,12,10,9,9,10,11,12
17,Colorado,NaN,22,20,14,10,9,9,9,9,10
18,Maryland,NaN,9,8,6,5,5,6,7,8,10
19,Nevada,NaN,29,32,27,24,21,19,17,16,15
20,Tennessee,NaN,34,40,42,49,60,77,102,135,176
21,Hawaii,NaN,1,1,1,1,1,2,2,4,5
22,Indiana,NaN,45,42,33,29,30,33,38,45,56
23,Kentucky,NaN,24,21,13,7,5,3,3,2,2
24,Minnesota,NaN,9,7,4,2,2,2,2,2,2
25,Oklahoma,NaN,38,122,204,263,314,357,386,396,388
26,Pennsylvania,NaN,13,12,7,5,4,3,4,4,4
27,South Carolina,NaN,21,21,17,15,15,15,16,17,20
28,District of Columbia,NaN,1,1,1,2,3,5,8,12,18
29,Kansas,NaN,25,26,23,25,32,44,64,92,126
30,Missouri,NaN,90,106,104,106,112,123,137,153,172
31,Vermont,NaN,1,0,0,1,2,3,5,9,14
32,Virginia,NaN,32,27,16,10,8,8,9,10,12
33,Connecticut,NaN,1,1,2,2,3,4,5,7,9
34,Iowa,NaN,11,10,7,5,3,3,2,2,2
35,Louisiana,NaN,51,64,75,97,131,177,237,310,387
36,Ohio,NaN,18,15,8,5,4,3,3,3,3
37,Michigan,NaN,16,14,9,6,5,5,5,6,7
38,South Dakota,NaN,4,3,2,2,2,3,4,5,7
39,Arkansas,NaN,76,85,84,93,109,130,155,182,206
40,Delaware,NaN,0,0,0,0,0,0,0,0,0
41,Mississippi,NaN,35,33,26,22,20,21,21,23,26
42,New Mexico,NaN,6,7,7,6,6,6,7,9,10
43,North Dakota,NaN,1,1,1,0,0,0,1,1,1
44,Wyoming,NaN,5,4,3,2,2,2,1,1,2
45,Alaska,NaN,1,1,1,0,0,0,0,0,0
46,Maine,NaN,1,1,1,1,1,1,2,4,5
47,Alabama,NaN,42,50,56,77,117,183,278,390,496
48,Idaho,NaN,8,7,6,6,7,9,12,16,22
49,Montana,NaN,7,6,3,1,1,0,0,0,0
50,Puerto Rico,NaN,0,0,0,0,0,0,0,0,0
51,Virgin Islands,NaN,1,1,1,0,0,0,0,0,0
52,Guam,NaN,0,0,0,0,0,0,0,0,0
53,West Virginia,NaN,6,5,2,1,0,0,0,0,0
54,Northern Mariana Islands,NaN,0,0,0,0,0,0,0,0,0
55,American Samoa,NaN,0,0,0,0,0,0,0,0,0
