,State,488,493,500,507,514,521,528,535,542,549
0,Washington,NaN,75,67,52,38,27,18,13,9,7
1,Illinois,NaN,105,85,61,42,29,20,14,10,7
2,California,NaN,273,260,220,171,129,95,70,52,40
3,Arizona,NaN,81,76,63,48,36,27,20,15,11
4,Massachusetts,NaN,38,34,25,16,9,5,3,1,1
5,Wisconsin,NaN,51,41,29,19,13,8,5,4,2
6,Texas,NaN,284,256,192,132,87,58,39,26,18
7,Nebraska,NaN,6,5,4,3,2,1,1,0,0
8,Utah,NaN,20,18,15,11,8,5,3,2,1
9,Oregon,NaN,30,24,17,12,8,6,4,2,1
10,Florida,NaN,205,169,124,90,64,45,32,23,17
11,New York,NaN,78,69,54,39,27,19,13,9,6
12,Rhode Island,NaN,5,4,2,1,1,0,0,0,0
13,Georgia,NaN,132,117,84,55,34,21,13,8,5
14,New Hampshire,NaN,3,3,2,1,1,0,0,0,0
15,North Carolina,NaN,68,59,46,34,24,18,13,9,7
16,New Jersey,NaN,31,22,13,6,3,1,1,0,0
17,Colorado,NaN,54,46,33,23,16,11,7,5,3
18,Maryland,NaN,25,19,13,8,5,3,1,1,0
19,Nevada,NaN,54,56,50,41,32,25,19,15,11
20,Tennessee,NaN,43,39,30,21,15,11,7,5,4
21,Hawaii,NaN,2,2,1,1,1,0,0,0,0
22,Indiana,NaN,51,45,36,27,20,14,10,7,5
23,Kentucky,NaN,75,74,63,50,39,29,22,17,13
24,Minnesota,NaN,46,37,25,16,10,6,4,2,1
25,Oklahoma,NaN,49,47,39,29,21,15,11,8,6
26,Pennsylvania,NaN,117,97,67,43,27,17,10,7,4
27,South Carolina,NaN,45,41,31,23,16,11,7,5,4
28,District of Columbia,NaN,1,1,1,0,0,0,0,0,0
29,Kansas,NaN,32,27,18,12,8,5,3,2,1
30,Missouri,NaN,202,184,149,102,64,38,23,14,8
31,Vermont,NaN,0,0,0,0,0,0,0,0,0
32,Virginia,NaN,68,57,40,25,15,9,5,3,2
33,Connecticut,NaN,11,10,7,4,3,1,1,0,0
34,Iowa,NaN,18,16,11,7,4,3,1,1,0
35,Louisiana,NaN,63,62,56,49,43,38,35,32,29
36,Ohio,NaN,28,28,25,20,15,11,8,6,4
37,Michigan,NaN,177,139,90,55,34,20,12,8,5
38,South Dakota,NaN,3,2,1,0,0,0,0,0,0
39,Arkansas,NaN,25,21,15,11,8,6,4,3,3
40,Delaware,NaN,3,3,2,1,1,0,0,0,0
41,Mississippi,NaN,31,30,27,25,23,21,18,15,12
42,New Mexico,NaN,42,39,31,24,18,13,10,8,6
43,North Dakota,NaN,3,2,1,0,0,0,0,0,0
44,Wyoming,NaN,3,2,2,1,1,0,0,0,0
45,Alaska,NaN,0,0,0,0,0,0,0,0,0
46,Maine,NaN,11,9,7,4,3,2,1,0,0
47,Alabama,NaN,95,104,100,90,78,68,59,52,46
48,Idaho,NaN,8,8,6,4,3,2,2,1,1
49,Montana,NaN,10,8,5,3,2,1,1,0,0
50,Puerto Rico,NaN,0,0,0,0,0,0,0,0,0
51,Virgin Islands,NaN,0,0,0,0,0,0,0,0,0
52,Guam,NaN,7,6,5,3,2,1,0,0,0
53,West Virginia,NaN,43,34,23,15,10,6,4,3,2
54,Northern Mariana Islands,NaN,0,0,0,0,0,0,0,0,0
55,American Samoa,NaN,0,0,0,0,0,0,0,0,0
