,State,432,437,444,451,458,465,472,479,486,493
0,Washington,5226,63,76,81,86,89,90,87,82,75
1,Illinois,23527,169,195,195,201,208,209,206,200,186
2,California,59030,671,706,616,555,523,492,453,403,337
3,Arizona,16918,84,79,63,52,46,41,37,34,30
4,Massachusetts,17130,203,253,280,311,341,362,364,347,314
5,Wisconsin,7277,45,49,46,44,42,40,38,34,30
6,Texas,48134,597,657,551,463,391,327,268,213,166
7,Nebraska,2175,13,15,15,14,13,11,10,8,6
8,Utah,2114,22,26,26,25,24,23,21,18,16
9,Oregon,2375,24,25,23,23,25,27,29,30,30
10,Florida,33247,367,364,295,263,253,250,242,226,200
11,New York,50158,381,395,319,274,248,223,200,181,160
12,Rhode Island,2613,20,22,21,20,20,18,17,15,12
13,Georgia,18962,169,172,141,115,94,75,59,44,32
14,New Hampshire,1237,11,13,12,13,14,16,19,21,21
15,North Carolina,12085,107,112,99,89,86,84,81,76,68
16,New Jersey,24404,340,424,444,478,505,514,494,449,388
17,Colorado,6092,35,38,34,30,28,25,22,18,15
18,Maryland,8260,94,109,111,118,130,142,151,155,150
19,Nevada,5237,40,40,32,26,22,18,15,12,9
20,Tennessee,11866,92,102,99,93,87,79,70,60,49
21,Hawaii,462,7,8,9,9,11,12,13,14,15
22,Indiana,13028,79,82,72,67,66,67,67,65,61
23,Kentucky,6042,114,120,103,98,98,97,93,86,77
24,Minnesota,6913,143,178,186,215,256,299,333,353,353
25,Oklahoma,4850,42,40,31,23,17,13,10,7,5
26,Pennsylvania,24991,243,284,303,321,338,347,340,318,283
27,South Carolina,9122,66,73,72,70,67,62,55,47,39
28,District of Columbia,1059,7,7,5,3,3,2,2,1,1
29,Kansas,4859,14,13,13,12,10,9,8,6,5
30,Missouri,8797,723,1170,1577,1543,1400,1278,1137,969,774
31,Vermont,225,5,5,4,4,3,3,2,2,1
32,Virginia,10219,244,289,305,310,309,298,278,249,214
33,Connecticut,7883,61,69,69,72,76,77,75,70,62
34,Iowa,5729,49,52,47,44,42,40,37,33,29
35,Louisiana,10122,70,72,59,53,50,48,44,39,34
36,Ohio,18609,52,52,47,41,35,31,28,24,20
37,Michigan,17056,296,400,519,692,894,1084,1210,1241,1176
38,South Dakota,1933,11,12,11,9,9,8,7,6,5
39,Arkansas,5601,40,38,21,13,9,6,4,3,2
40,Delaware,1552,22,24,22,21,20,19,18,16,15
41,Mississippi,7001,36,36,30,27,25,23,21,19,16
42,New Mexico,3925,26,28,26,22,19,16,12,9,7
43,North Dakota,1498,7,9,8,9,12,15,18,19,20
44,Wyoming,695,3,3,2,2,2,2,1,1,1
45,Alaska,313,1,1,1,1,1,1,0,0,0
46,Maine,736,13,15,13,13,13,13,13,12,11
47,Alabama,10526,111,109,81,63,52,43,36,30,24
48,Idaho,1957,28,33,33,31,30,28,26,23,19
49,Montana,1436,7,8,7,7,7,7,7,7,6
50,Puerto Rico,2112,0,0,0,0,0,0,0,0,0
51,Virgin Islands,26,0,0,0,0,0,0,0,0,0
52,Guam,134,0,0,0,0,0,0,0,0,0
53,West Virginia,2638,131,151,141,148,155,158,154,144,129
54,Northern Mariana Islands,2,0,0,0,0,0,0,0,0,0
55,American Samoa,0,0,0,0,0,0,0,0,0,0
