,State,593,598,605,612,619,626,633,640,647,654
0,Washington,NaN,213,229,246,277,310,328,322,294,253
1,Illinois,NaN,233,235,231,232,230,219,198,172,144
2,California,NaN,637,685,749,881,1022,1093,1066,956,816
3,Arizona,NaN,210,201,180,170,167,163,157,146,132
4,Massachusetts,NaN,76,84,87,93,104,115,124,128,125
5,Wisconsin,NaN,120,116,108,101,95,89,81,72,63
6,Texas,NaN,1713,2076,2345,2472,2369,2064,1624,1187,830
7,Nebraska,NaN,35,36,33,31,30,28,27,24,22
8,Utah,NaN,42,53,62,64,64,60,55,49,43
9,Oregon,NaN,175,179,177,184,194,199,195,182,162
10,Florida,NaN,1799,1599,1238,996,831,682,546,426,325
11,New York,NaN,227,217,204,213,238,265,281,280,263
12,Rhode Island,NaN,20,22,25,28,33,37,39,37,32
13,Georgia,NaN,765,792,744,661,561,454,349,258,188
14,New Hampshire,NaN,17,18,18,20,24,28,31,33,33
15,North Carolina,NaN,446,451,446,453,460,452,418,365,305
16,New Jersey,NaN,127,121,110,107,110,115,116,112,104
17,Colorado,NaN,102,120,139,161,183,200,205,196,175
18,Maryland,NaN,88,84,76,71,66,59,50,40,32
19,Nevada,NaN,155,161,164,170,173,167,150,126,101
20,Tennessee,NaN,422,425,405,374,334,287,234,184,141
21,Hawaii,NaN,41,36,29,25,23,22,20,18,15
22,Indiana,NaN,281,310,337,360,366,351,313,263,212
23,Kentucky,NaN,240,229,201,172,142,113,87,64,46
24,Minnesota,NaN,69,67,61,56,54,51,47,44,40
25,Oklahoma,NaN,216,253,294,346,383,389,363,313,257
26,Pennsylvania,NaN,250,237,224,230,245,260,265,257,239
27,South Carolina,NaN,427,490,555,613,651,640,576,480,379
28,District of Columbia,NaN,5,5,6,8,11,14,16,15,13
29,Kansas,NaN,87,90,88,87,88,87,84,77,69
30,Missouri,NaN,170,161,138,123,113,105,97,89,83
31,Vermont,NaN,6,7,8,10,13,15,15,14,12
32,Virginia,NaN,253,267,295,346,399,422,407,359,297
33,Connecticut,NaN,37,34,30,27,26,26,26,26,26
34,Iowa,NaN,75,84,97,111,123,132,135,131,121
35,Louisiana,NaN,170,158,113,79,56,40,28,20,14
36,Ohio,NaN,286,304,351,429,508,570,599,587,548
37,Michigan,NaN,216,225,222,222,226,227,219,204,182
38,South Dakota,NaN,25,27,31,35,39,40,38,34,29
39,Arkansas,NaN,146,144,127,109,93,78,63,50,38
40,Delaware,NaN,31,29,24,21,19,16,13,10,7
41,Mississippi,NaN,226,218,180,141,110,84,62,45,32
42,New Mexico,NaN,52,51,46,41,37,32,27,23,18
43,North Dakota,NaN,13,14,17,19,22,23,22,20,17
44,Wyoming,NaN,36,41,45,46,45,42,38,33,28
45,Alaska,NaN,15,18,19,19,18,17,15,13,11
46,Maine,NaN,18,20,25,37,53,69,79,83,80
47,Alabama,NaN,321,341,361,379,384,368,324,265,208
48,Idaho,NaN,87,109,150,203,249,261,243,206,166
49,Montana,NaN,44,48,54,63,70,72,68,59,49
50,Puerto Rico,NaN,73,68,57,52,51,52,54,55,55
51,Virgin Islands,NaN,2,1,1,1,0,0,0,0,0
52,Guam,NaN,13,27,42,52,58,58,52,42,32
53,West Virginia,NaN,145,140,138,138,135,125,106,84,65
54,Northern Mariana Islands,NaN,0,0,0,0,0,0,0,0,0
55,American Samoa,NaN,0,0,0,0,0,0,0,0,0
