,State,747,752,759,766,773,780,787,794
0,Washington,NaN,286,275,217,147,94,58,35
1,Illinois,NaN,392,326,227,132,70,36,18
2,California,NaN,1015,934,718,464,273,154,86
3,Arizona,NaN,396,382,278,173,102,59,34
4,Massachusetts,NaN,210,187,132,78,43,23,12
5,Wisconsin,NaN,159,133,88,49,25,12,6
6,Texas,NaN,1047,1073,874,596,374,225,133
7,Nebraska,NaN,66,57,43,27,15,8,4
8,Utah,NaN,28,30,23,14,7,4,2
9,Oregon,NaN,131,117,87,57,34,20,11
10,Florida,NaN,706,675,473,283,165,97,59
11,New York,NaN,521,417,307,195,115,66,37
12,Rhode Island,NaN,30,26,19,12,6,3,2
13,Georgia,NaN,445,439,344,225,135,78,45
14,New Hampshire,NaN,28,27,19,11,6,3,2
15,North Carolina,NaN,448,409,319,213,132,78,46
16,New Jersey,NaN,250,209,155,98,57,32,17
17,Colorado,NaN,99,97,71,44,25,14,7
18,Maryland,NaN,109,90,64,38,20,10,5
19,Nevada,NaN,191,155,113,71,40,22,12
20,Tennessee,NaN,662,662,534,367,235,145,88
21,Hawaii,NaN,26,21,14,8,4,2,1
22,Indiana,NaN,374,354,267,170,101,58,32
23,Kentucky,NaN,134,146,108,67,40,24,14
24,Minnesota,NaN,250,242,192,130,82,51,31
25,Oklahoma,NaN,215,226,162,98,57,33,19
26,Pennsylvania,NaN,626,534,383,240,140,81,45
27,South Carolina,NaN,404,389,292,183,107,61,34
28,District of Columbia,NaN,6,4,3,2,1,1,0
29,Kansas,NaN,145,133,98,61,35,19,11
30,Missouri,NaN,397,340,254,166,101,60,35
31,Vermont,NaN,11,9,6,3,2,1,0
32,Virginia,NaN,373,340,254,163,99,58,34
33,Connecticut,NaN,79,67,45,26,14,7,3
34,Iowa,NaN,125,121,87,53,31,18,10
35,Louisiana,NaN,156,148,110,69,40,22,12
36,Ohio,NaN,26,22,15,9,5,2,1
37,Michigan,NaN,588,543,420,279,173,104,61
38,South Dakota,NaN,32,30,22,13,7,4,2
39,Arkansas,NaN,94,89,65,39,22,12,7
40,Delaware,NaN,27,23,16,10,5,3,1
41,Mississippi,NaN,308,322,277,199,127,77,46
42,New Mexico,NaN,113,106,80,51,31,18,10
43,North Dakota,NaN,28,28,22,14,8,5,2
44,Wyoming,NaN,21,23,17,10,6,3,2
45,Alaska,NaN,13,15,13,10,6,4,2
46,Maine,NaN,68,62,48,34,24,17,11
47,Alabama,NaN,255,238,183,120,74,44,26
48,Idaho,NaN,93,97,78,54,36,23,15
49,Montana,NaN,35,40,29,19,12,8,5
50,Puerto Rico,NaN,77,60,49,34,21,12,6
51,Virgin Islands,NaN,3,3,3,3,2,1,1
52,Guam,NaN,21,29,32,26,18,11,6
53,West Virginia,NaN,139,125,94,62,39,24,14
54,Northern Mariana Islands,NaN,0,0,0,0,0,0,0
55,American Samoa,NaN,0,0,0,0,0,0,0
