,State,446,451,458,465,472,479,486,493,500,507
0,Washington,5329,41,45,48,53,57,59,58,54,49
1,Illinois,23809,156,150,150,167,192,219,238,239,227
2,California,60495,399,309,218,174,153,139,124,107,91
3,Arizona,17086,59,47,34,26,22,18,16,14,12
4,Massachusetts,17406,220,208,193,187,182,171,152,129,107
5,Wisconsin,7383,35,32,30,31,33,34,34,32,29
6,Texas,49231,250,207,152,120,97,79,62,48,37
7,Nebraska,2221,34,35,36,40,45,48,49,46,41
8,Utah,2159,19,17,14,12,11,10,8,7,5
9,Oregon,2441,15,13,13,14,17,19,20,20,19
10,Florida,34056,245,196,158,158,171,178,177,164,143
11,New York,51204,385,320,255,231,222,212,196,175,146
12,Rhode Island,2638,13,12,11,10,9,9,7,6,5
13,Georgia,19523,106,87,67,57,48,40,32,24,18
14,New Hampshire,1257,17,14,11,12,14,15,16,16,14
15,North Carolina,12290,85,64,44,39,37,35,32,29,24
16,New Jersey,24896,231,214,192,182,172,156,135,112,89
17,Colorado,6157,28,31,33,34,34,33,30,26,21
18,Maryland,8470,101,91,83,87,95,102,104,100,91
19,Nevada,5332,26,20,15,11,9,8,6,4,3
20,Tennessee,12015,57,45,34,29,25,22,18,15,11
21,Hawaii,471,8,7,6,7,7,8,8,8,8
22,Indiana,13151,56,46,38,38,42,46,49,48,45
23,Kentucky,6257,155,115,77,59,49,40,32,26,20
24,Minnesota,7037,73,73,76,84,92,96,96,89,79
25,Oklahoma,6669,16,11,7,5,4,3,2,2,1
26,Pennsylvania,25397,242,246,257,283,310,323,313,283,242
27,South Carolina,9276,48,39,31,28,26,24,21,17,14
28,District of Columbia,1084,6,5,3,3,3,2,2,2,1
29,Kansas,4887,9,6,3,2,2,2,1,1,1
30,Missouri,8887,39,33,27,25,23,22,20,17,14
31,Vermont,233,6,6,6,6,7,7,6,6,5
32,Virginia,10486,47,50,50,48,45,40,34,28,22
33,Connecticut,7957,42,40,38,39,40,39,36,31,26
34,Iowa,5857,30,28,26,28,30,32,31,29,26
35,Louisiana,10241,31,22,14,10,8,6,4,3,2
36,Ohio,18917,52,49,46,48,50,51,50,45,39
37,Michigan,17576,495,581,725,935,1141,1267,1247,1116,912
38,South Dakota,1947,9,8,7,6,5,4,3,3,2
39,Arkansas,5665,10,6,3,1,1,0,0,0,0
40,Delaware,1581,13,11,9,8,9,8,8,7,6
41,Mississippi,7096,12,8,5,3,2,2,2,1,1
42,New Mexico,3979,14,12,10,8,7,6,5,4,3
43,North Dakota,1502,7,6,6,6,8,8,9,8,7
44,Wyoming,701,2,2,2,2,2,1,1,1,1
45,Alaska,314,2,2,2,1,1,1,1,1,0
46,Maine,751,7,7,7,7,7,6,5,5,4
47,Alabama,10712,28,19,11,7,4,3,2,1,0
48,Idaho,1996,9,7,5,4,3,3,2,2,1
49,Montana,1524,11,9,7,6,6,6,6,5,5
50,Puerto Rico,2162,0,0,0,0,0,0,0,0,0
51,Virgin Islands,26,0,0,0,0,0,0,0,0,0
52,Guam,136,0,0,0,0,0,0,0,0,0
53,West Virginia,2745,46,42,39,38,37,34,31,27,23
54,Northern Mariana Islands,2,0,0,0,0,0,0,0,0,0
55,American Samoa,0,0,0,0,0,0,0,0,0,0
