,State,439,444,451,458,465,472,479,486,493,500
0,Washington,5285,56,61,64,66,65,63,58,51,43
1,Illinois,23665,151,156,161,172,182,186,185,177,158
2,California,59799,573,504,411,353,312,282,254,222,185
3,Arizona,16990,58,41,25,16,11,8,6,4,3
4,Massachusetts,17325,213,230,240,254,264,261,245,216,180
5,Wisconsin,7341,38,38,38,38,39,38,36,32,28
6,Texas,48729,688,623,508,453,426,392,335,263,192
7,Nebraska,2181,13,13,12,11,10,9,7,6,4
8,Utah,2133,18,17,16,15,14,12,10,8,6
9,Oregon,2394,23,19,15,14,14,14,14,13,11
10,Florida,33710,295,246,199,186,181,175,161,142,119
11,New York,50706,282,255,215,192,173,156,140,123,104
12,Rhode Island,2629,27,25,23,22,21,19,16,13,10
13,Georgia,19212,125,113,97,85,73,61,49,37,27
14,New Hampshire,1249,12,11,10,11,13,14,15,15,15
15,North Carolina,12173,76,69,59,55,54,53,49,44,37
16,New Jersey,24649,304,314,304,304,295,274,242,203,164
17,Colorado,6126,33,30,26,24,22,20,17,14,11
18,Maryland,8363,103,98,92,96,102,107,107,102,91
19,Nevada,5275,29,23,17,13,10,8,6,5,3
20,Tennessee,11929,65,62,56,52,47,42,36,29,23
21,Hawaii,467,5,5,4,5,5,5,6,6,5
22,Indiana,13075,63,55,46,42,41,41,39,36,31
23,Kentucky,6171,198,151,105,88,78,68,58,48,38
24,Minnesota,6963,59,65,72,78,82,84,81,74,64
25,Oklahoma,4953,28,23,16,12,8,6,4,3,2
26,Pennsylvania,25180,265,274,281,303,323,327,314,284,244
27,South Carolina,9203,53,55,54,53,50,46,40,34,27
28,District of Columbia,1072,5,4,2,2,1,1,0,0,0
29,Kansas,4884,8,7,6,4,3,2,2,2,1
30,Missouri,8867,433,1055,1771,2214,2146,1696,1155,709,400
31,Vermont,229,4,4,4,3,3,3,2,2,1
32,Virginia,10360,170,188,183,166,147,125,101,79,59
33,Connecticut,7923,61,62,63,70,75,77,74,67,58
34,Iowa,5822,39,37,35,33,32,30,27,23,19
35,Louisiana,10165,69,55,42,37,34,30,26,21,16
36,Ohio,18643,35,33,28,24,21,19,16,13,11
37,Michigan,17282,380,494,660,875,1102,1279,1336,1264,1090
38,South Dakota,1938,12,11,8,7,7,6,5,4,3
39,Arkansas,5648,30,21,12,8,5,4,2,2,1
40,Delaware,1566,15,13,11,9,8,7,6,5,4
41,Mississippi,7055,29,22,15,12,10,9,7,6,4
42,New Mexico,3953,18,17,15,12,10,8,6,4,3
43,North Dakota,1497,6,6,6,7,8,10,11,11,10
44,Wyoming,700,0,0,0,0,0,0,0,0,0
45,Alaska,313,4,3,2,1,1,1,1,0,0
46,Maine,746,3,3,3,2,2,2,2,1,1
47,Alabama,10638,49,38,27,20,15,12,9,7,5
48,Idaho,1972,29,27,24,21,19,17,14,12,10
49,Montana,1466,9,8,6,6,5,5,4,4,3
50,Puerto Rico,2131,0,0,0,0,0,0,0,0,0
51,Virgin Islands,26,0,0,0,0,0,0,0,0,0
52,Guam,136,0,0,0,0,0,0,0,0,0
53,West Virginia,2696,131,132,131,139,146,149,144,131,113
54,Northern Mariana Islands,2,0,0,0,0,0,0,0,0,0
55,American Samoa,0,0,0,0,0,0,0,0,0,0
