,State,663,668,675,682,689,696,703,710,717,724
0,Washington,NaN,120,109,103,105,110,116,120,120,116
1,Illinois,NaN,207,198,185,192,210,226,232,226,210
2,California,NaN,469,426,418,439,483,537,592,640,668
3,Arizona,NaN,395,376,342,338,339,326,292,243,191
4,Massachusetts,NaN,103,114,118,133,157,181,198,201,191
5,Wisconsin,NaN,281,291,256,242,238,226,202,171,138
6,Texas,NaN,265,244,226,221,223,230,235,236,232
7,Nebraska,NaN,74,66,56,52,48,44,38,33,27
8,Utah,NaN,72,81,78,72,65,58,50,42,35
9,Oregon,NaN,87,77,74,78,85,92,98,101,100
10,Florida,NaN,185,160,124,114,121,137,157,177,195
11,New York,NaN,376,381,365,388,430,463,478,470,442
12,Rhode Island,NaN,14,14,14,17,20,23,24,23,21
13,Georgia,NaN,102,96,82,77,78,80,81,81,80
14,New Hampshire,NaN,54,57,57,62,69,73,70,63,52
15,North Carolina,NaN,124,99,91,90,92,91,89,85,79
16,New Jersey,NaN,121,119,115,125,143,164,181,188,185
17,Colorado,NaN,292,318,301,293,287,270,239,201,160
18,Maryland,NaN,65,58,53,57,67,80,93,102,106
19,Nevada,NaN,69,60,53,51,50,49,47,43,39
20,Tennessee,NaN,123,109,101,102,106,110,112,112,109
21,Hawaii,NaN,11,11,11,13,15,18,21,24,27
22,Indiana,NaN,207,212,198,195,192,184,168,147,125
23,Kentucky,NaN,135,135,122,118,116,113,106,98,88
24,Minnesota,NaN,274,281,282,285,281,261,228,185,143
25,Oklahoma,NaN,72,69,55,49,49,50,51,50,49
26,Pennsylvania,NaN,544,509,473,483,512,530,521,484,429
27,South Carolina,NaN,56,45,39,36,35,34,33,33,32
28,District of Columbia,NaN,4,4,4,6,8,10,13,14,13
29,Kansas,NaN,122,137,126,119,114,108,100,90,79
30,Missouri,NaN,131,114,101,97,97,98,97,96,92
31,Vermont,NaN,20,24,24,27,28,28,25,20,15
32,Virginia,NaN,143,135,127,130,138,148,155,158,157
33,Connecticut,NaN,35,31,28,30,35,42,50,56,60
34,Iowa,NaN,94,89,80,77,77,77,76,72,66
35,Louisiana,NaN,38,31,28,27,26,26,25,25,24
36,Ohio,NaN,105,93,74,67,64,60,55,48,40
37,Michigan,NaN,541,506,457,447,447,425,374,309,240
38,South Dakota,NaN,35,33,27,24,24,23,21,18,15
39,Arkansas,NaN,54,50,45,44,46,47,48,47,45
40,Delaware,NaN,21,18,16,17,18,20,22,21,20
41,Mississippi,NaN,24,19,17,17,16,16,15,15,14
42,New Mexico,NaN,115,107,96,93,90,83,70,55,40
43,North Dakota,NaN,28,24,22,20,19,17,15,12,10
44,Wyoming,NaN,37,35,32,30,27,24,21,18,15
45,Alaska,NaN,30,36,38,36,32,28,24,19,16
46,Maine,NaN,39,32,29,30,33,35,35,33,30
47,Alabama,NaN,53,41,35,32,30,29,27,26,24
48,Idaho,NaN,44,35,29,26,23,20,17,15,12
49,Montana,NaN,54,50,37,30,27,24,21,19,16
50,Puerto Rico,NaN,13,14,16,22,34,49,66,81,94
51,Virgin Islands,NaN,0,0,0,1,1,2,2,3,4
52,Guam,NaN,2,2,2,2,2,2,1,1,1
53,West Virginia,NaN,85,70,64,65,67,65,58,48,37
54,Northern Mariana Islands,NaN,0,0,0,0,0,0,0,0,1
55,American Samoa,NaN,0,0,0,0,0,0,0,0,0
