,State,579,584,591,598,605,612,619,626,633,640
0,Washington,NaN,169,210,269,351,452,546,599,592,541
1,Illinois,NaN,197,215,238,268,289,291,272,241,204
2,California,NaN,492,520,528,546,564,558,538,491,433
3,Arizona,NaN,113,119,121,128,137,145,148,145,137
4,Massachusetts,NaN,53,63,74,88,105,124,137,143,142
5,Wisconsin,NaN,74,76,75,74,72,70,67,61,54
6,Texas,NaN,1213,1489,1796,1967,1972,1807,1502,1166,867
7,Nebraska,NaN,35,55,97,165,247,313,328,292,235
8,Utah,NaN,43,67,98,124,147,165,174,174,163
9,Oregon,NaN,138,176,249,352,462,547,579,553,490
10,Florida,NaN,1516,1514,1482,1535,1581,1559,1425,1226,1003
11,New York,NaN,188,212,255,332,435,521,563,557,513
12,Rhode Island,NaN,13,18,24,31,38,42,43,39,33
13,Georgia,NaN,433,511,566,565,515,436,348,263,194
14,New Hampshire,NaN,7,9,13,19,28,36,42,44,43
15,North Carolina,NaN,324,339,354,373,393,402,387,354,309
16,New Jersey,NaN,93,103,122,151,185,210,214,197,169
17,Colorado,NaN,54,72,103,146,199,255,299,319,312
18,Maryland,NaN,66,71,77,83,84,77,66,53,40
19,Nevada,NaN,113,131,154,180,208,229,236,225,203
20,Tennessee,NaN,331,391,476,546,574,557,495,411,323
21,Hawaii,NaN,20,21,22,24,27,29,30,29,27
22,Indiana,NaN,184,235,325,431,518,562,550,495,420
23,Kentucky,NaN,152,170,194,210,206,188,158,125,95
24,Minnesota,NaN,61,76,102,137,181,226,263,282,278
25,Oklahoma,NaN,111,109,97,85,73,62,51,40,30
26,Pennsylvania,NaN,187,213,274,373,509,653,770,810,784
27,South Carolina,NaN,252,278,312,346,373,389,386,360,320
28,District of Columbia,NaN,8,9,12,15,21,26,29,28,24
29,Kansas,NaN,63,62,48,36,28,22,18,15,12
30,Missouri,NaN,134,133,121,111,103,96,88,79,71
31,Vermont,NaN,6,8,10,14,18,23,28,31,32
32,Virginia,NaN,110,124,151,190,231,255,256,234,200
33,Connecticut,NaN,32,34,35,37,40,45,49,52,54
34,Iowa,NaN,39,47,62,81,101,118,127,125,115
35,Louisiana,NaN,402,438,432,391,334,276,215,163,120
36,Ohio,NaN,109,116,133,162,197,231,256,265,262
37,Michigan,NaN,170,207,254,311,377,438,472,472,437
38,South Dakota,NaN,14,21,39,66,88,93,84,70,57
39,Arkansas,NaN,174,190,197,198,193,180,159,135,110
40,Delaware,NaN,41,56,77,106,136,154,152,132,104
41,Mississippi,NaN,326,435,557,624,613,531,416,300,206
42,New Mexico,NaN,41,47,53,56,57,57,55,52,48
43,North Dakota,NaN,11,15,20,28,36,42,47,48,47
44,Wyoming,NaN,25,31,38,45,50,53,53,51,46
45,Alaska,NaN,16,25,35,44,50,53,51,47,41
46,Maine,NaN,20,22,26,33,43,57,71,82,87
47,Alabama,NaN,248,269,285,298,304,300,278,246,207
48,Idaho,NaN,65,82,111,146,180,205,216,215,203
49,Montana,NaN,35,44,57,77,99,116,121,117,107
50,Puerto Rico,NaN,64,61,56,54,54,56,58,59,58
51,Virgin Islands,NaN,2,2,2,2,2,1,1,1,1
52,Guam,NaN,3,7,12,17,23,29,32,32,28
53,West Virginia,NaN,75,95,150,244,370,491,550,542,488
54,Northern Mariana Islands,NaN,0,0,0,0,0,0,0,0,0
55,American Samoa,NaN,0,0,0,0,0,0,0,0,0
