,State,670,675,682,689,696,703,710,717,724,731
0,Washington,NaN,121,133,152,170,189,205,212,211,200
1,Illinois,NaN,256,301,327,366,406,428,420,386,334
2,California,NaN,383,399,427,455,492,536,582,622,649
3,Arizona,NaN,349,355,354,355,351,324,279,222,168
4,Massachusetts,NaN,151,212,256,308,358,385,377,337,278
5,Wisconsin,NaN,271,306,299,296,288,265,228,185,143
6,Texas,NaN,291,333,357,370,387,400,407,405,392
7,Nebraska,NaN,81,86,83,78,73,66,57,48,39
8,Utah,NaN,79,112,128,126,117,104,90,77,63
9,Oregon,NaN,68,68,73,79,86,93,97,99,97
10,Florida,NaN,182,179,160,160,177,202,230,261,286
11,New York,NaN,403,452,474,524,579,615,619,590,534
12,Rhode Island,NaN,23,33,43,53,60,61,56,46,36
13,Georgia,NaN,119,144,144,151,166,181,192,197,194
14,New Hampshire,NaN,67,78,87,94,96,91,79,63,48
15,North Carolina,NaN,142,146,157,172,184,193,194,189,177
16,New Jersey,NaN,132,151,161,184,215,242,254,246,222
17,Colorado,NaN,262,320,334,338,332,309,273,225,177
18,Maryland,NaN,64,69,72,83,99,117,132,139,137
19,Nevada,NaN,58,59,58,57,55,52,48,43,37
20,Tennessee,NaN,129,141,154,169,184,195,197,190,175
21,Hawaii,NaN,9,10,11,12,15,18,22,26,30
22,Indiana,NaN,209,235,241,245,242,230,207,178,147
23,Kentucky,NaN,157,194,205,212,215,210,196,176,151
24,Minnesota,NaN,276,327,359,364,345,301,243,183,132
25,Oklahoma,NaN,92,111,108,112,119,119,111,97,79
26,Pennsylvania,NaN,604,625,637,675,716,725,692,625,535
27,South Carolina,NaN,65,68,69,70,71,74,76,77,76
28,District of Columbia,NaN,3,4,5,7,9,12,13,13,11
29,Kansas,NaN,75,82,78,75,74,71,66,59,51
30,Missouri,NaN,205,246,261,272,275,269,253,228,198
31,Vermont,NaN,15,17,18,20,22,21,19,15,12
32,Virginia,NaN,133,148,161,177,198,219,235,242,237
33,Connecticut,NaN,56,72,83,101,124,145,156,154,139
34,Iowa,NaN,103,114,115,116,116,114,108,99,87
35,Louisiana,NaN,36,36,37,37,37,37,37,37,36
36,Ohio,NaN,216,222,209,204,199,187,165,139,112
37,Michigan,NaN,837,1021,1095,1114,1032,866,652,450,294
38,South Dakota,NaN,38,41,39,38,36,34,29,24,19
39,Arkansas,NaN,53,57,58,61,66,68,68,65,60
40,Delaware,NaN,26,28,30,33,38,41,42,39,35
41,Mississippi,NaN,25,25,27,28,30,32,32,31,30
42,New Mexico,NaN,123,138,144,144,134,114,88,62,42
43,North Dakota,NaN,31,33,34,33,31,28,24,20,16
44,Wyoming,NaN,28,30,30,29,26,24,21,18,15
45,Alaska,NaN,5,6,6,6,5,4,3,3,2
46,Maine,NaN,47,46,47,51,56,59,57,52,45
47,Alabama,NaN,48,44,39,35,32,29,27,25,23
48,Idaho,NaN,41,37,36,34,30,27,24,20,17
49,Montana,NaN,54,58,50,43,39,35,31,27,23
50,Puerto Rico,NaN,8,9,9,9,10,11,12,13,15
51,Virgin Islands,NaN,0,0,0,0,1,1,1,1,1
52,Guam,NaN,0,1,1,1,0,0,0,0,0
53,West Virginia,NaN,88,88,92,99,102,97,84,66,50
54,Northern Mariana Islands,NaN,0,0,0,0,0,0,0,0,0
55,American Samoa,NaN,0,0,0,0,0,0,0,0,0
