,State,460,465,472,479,486,493,500,507,514,521
0,Washington,NaN,50,44,33,26,20,16,12,9,6
1,Illinois,NaN,162,131,84,65,54,46,38,30,24
2,California,NaN,366,276,158,105,79,60,44,33,24
3,Arizona,NaN,40,33,22,17,13,10,8,6,5
4,Massachusetts,NaN,79,63,40,26,17,11,7,4,3
5,Wisconsin,NaN,38,33,24,19,15,12,9,6,5
6,Texas,NaN,236,216,159,122,94,72,53,39,29
7,Nebraska,NaN,20,15,8,5,3,2,1,0,0
8,Utah,NaN,10,9,6,5,4,3,2,1,1
9,Oregon,NaN,52,42,32,29,29,28,26,22,19
10,Florida,NaN,289,229,150,116,98,82,65,50,37
11,New York,NaN,270,200,110,70,52,39,29,21,15
12,Rhode Island,NaN,9,9,7,5,4,3,2,1,1
13,Georgia,NaN,157,139,101,78,60,44,32,22,15
14,New Hampshire,NaN,8,6,3,2,2,1,1,0,0
15,North Carolina,NaN,75,59,38,30,26,22,18,15,12
16,New Jersey,NaN,126,100,63,41,27,18,12,7,5
17,Colorado,NaN,32,29,23,19,16,13,10,7,6
18,Maryland,NaN,90,67,38,26,20,15,11,8,6
19,Nevada,NaN,35,31,23,19,17,14,12,9,7
20,Tennessee,NaN,55,53,44,37,32,26,21,16,12
21,Hawaii,NaN,4,2,1,1,0,0,0,0,0
22,Indiana,NaN,64,53,36,30,27,24,20,17,13
23,Kentucky,NaN,44,34,20,13,9,7,4,3,2
24,Minnesota,NaN,73,64,47,37,30,24,18,14,10
25,Oklahoma,NaN,510,451,333,264,219,182,153,128,108
26,Pennsylvania,NaN,236,196,139,107,85,66,50,36,26
27,South Carolina,NaN,32,27,18,13,10,8,6,4,3
28,District of Columbia,NaN,5,4,2,1,1,0,0,0,0
29,Kansas,NaN,9,8,6,4,3,2,1,1,1
30,Missouri,NaN,6,8,7,5,4,2,1,1,0
31,Vermont,NaN,2,1,0,0,0,0,0,0,0
32,Virginia,NaN,94,79,53,38,27,20,14,10,7
33,Connecticut,NaN,31,22,12,7,4,3,2,1,0
34,Iowa,NaN,32,25,14,9,6,4,3,2,1
35,Louisiana,NaN,32,27,19,15,11,9,7,5,3
36,Ohio,NaN,52,42,27,20,16,13,9,7,5
37,Michigan,NaN,523,436,305,232,182,140,105,76,54
38,South Dakota,NaN,7,6,4,3,2,1,1,0,0
39,Arkansas,NaN,9,6,3,2,1,1,0,0,0
40,Delaware,NaN,8,7,4,3,2,2,1,1,0
41,Mississippi,NaN,13,10,6,4,3,2,1,1,0
42,New Mexico,NaN,17,15,11,8,6,4,3,2,1
43,North Dakota,NaN,4,3,1,0,0,0,0,0,0
44,Wyoming,NaN,1,1,1,0,0,0,0,0,0
45,Alaska,NaN,0,0,0,0,0,0,0,0,0
46,Maine,NaN,9,9,9,8,7,6,4,3,2
47,Alabama,NaN,30,26,19,14,11,9,6,5,3
48,Idaho,NaN,10,7,4,3,2,1,0,0,0
49,Montana,NaN,30,22,12,8,5,3,2,1,1
50,Puerto Rico,NaN,0,0,0,0,0,0,0,0,0
51,Virgin Islands,NaN,0,0,0,0,0,0,0,0,0
52,Guam,NaN,0,0,0,0,0,0,0,0,0
53,West Virginia,NaN,35,28,18,12,8,5,4,2,1
54,Northern Mariana Islands,NaN,0,0,0,0,0,0,0,0,0
55,American Samoa,NaN,0,0,0,0,0,0,0,0,0
