,State,726,731,738,745,752,759,766,773
0,Washington,NaN,330,393,498,585,605,555,455
1,Illinois,NaN,952,1068,1150,1172,1111,980,803
2,California,NaN,1432,1762,2023,2089,1896,1527,1113
3,Arizona,NaN,379,463,566,627,605,507,379
4,Massachusetts,NaN,586,685,735,732,669,554,421
5,Wisconsin,NaN,330,416,453,465,441,377,292
6,Texas,NaN,557,667,895,993,935,782,591
7,Nebraska,NaN,121,155,208,251,266,253,218
8,Utah,NaN,104,153,179,181,159,124,87
9,Oregon,NaN,143,167,239,291,298,263,204
10,Florida,NaN,2272,2257,2072,1826,1546,1238,934
11,New York,NaN,2091,2384,2425,2332,2112,1767,1364
12,Rhode Island,NaN,116,144,154,140,112,80,53
13,Georgia,NaN,241,241,285,289,255,204,152
14,New Hampshire,NaN,76,93,100,108,108,99,82
15,North Carolina,NaN,483,570,681,740,706,603,464
16,New Jersey,NaN,839,933,929,873,772,637,492
17,Colorado,NaN,184,239,269,274,252,207,154
18,Maryland,NaN,373,372,425,452,442,399,337
19,Nevada,NaN,90,104,141,167,167,146,114
20,Tennessee,NaN,221,201,251,274,261,227,181
21,Hawaii,NaN,40,40,39,37,34,30,24
22,Indiana,NaN,381,430,534,597,584,508,400
23,Kentucky,NaN,139,155,192,210,202,173,134
24,Minnesota,NaN,289,364,431,488,503,467,393
25,Oklahoma,NaN,65,73,93,95,80,58,38
26,Pennsylvania,NaN,999,1050,1189,1278,1262,1138,937
27,South Carolina,NaN,184,204,248,259,228,176,122
28,District of Columbia,NaN,34,35,41,41,37,29,22
29,Kansas,NaN,105,128,148,160,160,145,120
30,Missouri,NaN,267,272,343,393,395,356,290
31,Vermont,NaN,25,33,31,30,28,25,20
32,Virginia,NaN,249,265,318,348,340,300,242
33,Connecticut,NaN,265,303,308,305,288,254,208
34,Iowa,NaN,130,158,187,217,233,227,201
35,Louisiana,NaN,130,139,155,159,149,129,103
36,Ohio,NaN,318,342,370,387,381,348,295
37,Michigan,NaN,697,756,899,991,994,908,764
38,South Dakota,NaN,37,49,56,59,56,48,36
39,Arkansas,NaN,95,104,128,130,110,80,52
40,Delaware,NaN,108,121,127,125,114,94,71
41,Mississippi,NaN,122,134,166,179,166,137,102
42,New Mexico,NaN,128,158,196,224,227,200,159
43,North Dakota,NaN,28,37,45,51,51,46,37
44,Wyoming,NaN,14,16,21,25,26,25,20
45,Alaska,NaN,13,19,24,25,23,19,14
46,Maine,NaN,49,46,55,68,82,92,96
47,Alabama,NaN,104,105,129,142,134,114,88
48,Idaho,NaN,36,44,59,75,85,87,83
49,Montana,NaN,14,19,20,23,26,26,24
50,Puerto Rico,NaN,178,211,278,320,324,293,241
51,Virgin Islands,NaN,3,3,5,6,6,5,4
52,Guam,NaN,3,6,10,12,11,9,6
53,West Virginia,NaN,113,117,145,162,157,134,103
54,Northern Mariana Islands,NaN,0,0,0,0,0,0,0
55,American Samoa,NaN,0,0,0,0,0,0,0
