,State,691,696,703,710,717,724,731,738,745,752
0,Washington,NaN,123,162,224,314,431,567,685,752,741
1,Illinois,NaN,458,553,667,840,1005,1075,1017,866,690
2,California,NaN,547,692,951,1337,1866,2474,3030,3384,3410
3,Arizona,NaN,462,499,552,625,687,705,670,588,486
4,Massachusetts,NaN,256,328,422,542,630,640,573,467,355
5,Wisconsin,NaN,273,310,322,351,385,400,388,347,291
6,Texas,NaN,278,359,447,567,720,877,1015,1097,1094
7,Nebraska,NaN,98,115,141,172,198,210,204,181,150
8,Utah,NaN,68,96,122,143,159,170,174,171,160
9,Oregon,NaN,88,109,149,205,277,352,412,441,428
10,Florida,NaN,180,208,230,311,459,670,903,1116,1234
11,New York,NaN,560,652,765,977,1211,1363,1367,1230,1021
12,Rhode Island,NaN,34,43,56,71,77,73,61,47,34
13,Georgia,NaN,85,113,143,195,263,335,394,419,401
14,New Hampshire,NaN,79,92,108,129,142,139,122,98,74
15,North Carolina,NaN,249,309,401,546,717,864,927,890,784
16,New Jersey,NaN,187,232,279,365,449,498,477,411,326
17,Colorado,NaN,194,225,257,298,338,368,376,361,326
18,Maryland,NaN,138,173,211,277,347,386,377,333,271
19,Nevada,NaN,66,78,95,118,144,169,183,184,171
20,Tennessee,NaN,217,277,366,491,630,752,817,799,711
21,Hawaii,NaN,9,10,13,16,20,27,34,43,50
22,Indiana,NaN,350,415,477,553,601,594,525,428,328
23,Kentucky,NaN,214,274,324,396,460,489,467,404,323
24,Minnesota,NaN,350,453,586,704,779,776,696,569,439
25,Oklahoma,NaN,42,54,60,70,78,79,70,56,42
26,Pennsylvania,NaN,840,901,1024,1226,1436,1550,1513,1346,1106
27,South Carolina,NaN,85,105,131,174,230,290,333,349,337
28,District of Columbia,NaN,2,4,6,10,14,15,14,11,8
29,Kansas,NaN,113,137,157,186,213,224,210,178,140
30,Missouri,NaN,254,299,355,435,507,541,518,457,378
31,Vermont,NaN,18,22,23,27,30,31,29,24,19
32,Virginia,NaN,165,196,234,308,403,489,523,501,436
33,Connecticut,NaN,79,99,117,151,184,198,187,159,126
34,Iowa,NaN,116,131,147,177,208,228,228,211,181
35,Louisiana,NaN,48,55,69,88,114,146,181,215,244
36,Ohio,NaN,261,290,321,371,414,430,402,348,284
37,Michigan,NaN,911,1057,1238,1411,1476,1399,1199,949,706
38,South Dakota,NaN,43,51,56,63,72,77,74,65,53
39,Arkansas,NaN,72,83,92,111,136,157,170,169,156
40,Delaware,NaN,45,52,64,83,101,111,108,93,74
41,Mississippi,NaN,38,45,55,70,89,108,122,129,125
42,New Mexico,NaN,116,132,157,183,194,185,157,123,90
43,North Dakota,NaN,36,40,45,50,55,58,59,57,52
44,Wyoming,NaN,22,26,30,35,39,44,46,48,48
45,Alaska,NaN,5,5,6,7,7,7,7,7,6
46,Maine,NaN,52,55,59,70,82,88,86,77,63
47,Alabama,NaN,49,57,68,89,122,164,206,243,263
48,Idaho,NaN,49,54,65,77,91,104,116,123,126
49,Montana,NaN,28,29,27,27,29,32,34,36,37
50,Puerto Rico,NaN,8,9,9,8,8,9,9,10,10
51,Virgin Islands,NaN,0,0,0,0,0,0,0,0,0
52,Guam,NaN,0,0,0,0,0,0,0,0,0
53,West Virginia,NaN,130,152,186,234,267,264,226,175,126
54,Northern Mariana Islands,NaN,0,1,1,1,1,0,0,0,0
55,American Samoa,NaN,0,0,0,0,0,0,0,0,0
