,State,411,416,423,430,437,444,451,458,465,472
0,Washington,5063,102,108,111,110,106,99,90,80,70
1,Illinois,23021,221,222,198,166,136,112,92,76,62
2,California,54316,870,787,638,460,321,225,159,115,85
3,Arizona,16328,190,170,130,90,60,39,26,17,11
4,Massachusetts,16435,198,197,171,138,110,87,68,53,41
5,Wisconsin,7106,84,84,72,59,48,40,33,27,22
6,Texas,45411,907,1186,1420,1549,1525,1330,1067,817,614
7,Nebraska,2113,25,27,28,30,28,23,19,15,11
8,Utah,1977,49,43,27,17,11,8,5,4,3
9,Oregon,2298,39,40,37,34,32,30,28,26,24
10,Florida,31764,582,561,450,351,272,210,162,125,97
11,New York,48401,756,774,684,572,469,379,302,238,186
12,Rhode Island,2549,33,31,23,16,12,8,6,4,3
13,Georgia,17948,425,458,444,383,312,244,188,143,108
14,New Hampshire,1184,24,21,15,10,8,6,4,3,3
15,North Carolina,11535,251,225,166,120,88,66,49,37,28
16,New Jersey,23590,340,353,317,268,220,178,143,113,89
17,Colorado,5990,94,95,82,73,66,59,52,45,39
18,Maryland,7963,95,95,87,75,63,53,45,37,31
19,Nevada,5040,71,70,63,50,38,29,22,17,13
20,Tennessee,11556,238,327,364,291,201,139,99,72,53
21,Hawaii,444,10,15,23,34,43,46,45,40,33
22,Indiana,12744,121,113,92,69,51,38,29,22,16
23,Kentucky,4829,121,120,104,86,71,57,44,34,26
24,Minnesota,6624,76,75,63,54,46,41,35,30,25
25,Oklahoma,4534,82,77,61,48,38,30,24,19,14
26,Pennsylvania,24344,336,324,284,228,178,138,107,82,63
27,South Carolina,8760,205,174,118,77,50,33,22,15,10
28,District of Columbia,1035,19,21,23,21,19,17,14,12,10
29,Kansas,4772,58,56,51,42,32,21,14,9,6
30,Missouri,8506,92,107,107,88,73,62,53,45,38
31,Vermont,208,12,14,15,17,18,16,13,10,7
32,Virginia,9683,186,203,207,210,208,192,170,148,127
33,Connecticut,7725,99,103,93,81,70,59,49,41,34
34,Iowa,5559,99,103,96,80,64,51,40,31,23
35,Louisiana,9758,102,119,123,114,104,94,82,70,57
36,Ohio,17501,165,146,101,71,53,40,31,25,20
37,Michigan,16662,204,244,280,292,292,282,260,232,202
38,South Dakota,1901,29,36,36,28,19,13,9,7,5
39,Arkansas,5343,85,124,164,177,159,125,91,64,45
40,Delaware,1475,22,22,17,14,12,10,8,7,6
41,Mississippi,6808,74,79,78,70,61,50,41,32,26
42,New Mexico,3811,53,58,57,51,44,36,28,22,16
43,North Dakota,1479,10,12,14,15,13,9,7,5,4
44,Wyoming,682,13,21,19,16,15,15,13,10,7
45,Alaska,305,17,22,24,18,12,9,7,6,5
46,Maine,706,15,18,24,28,25,21,18,18,17
47,Alabama,10148,216,221,209,168,126,91,65,46,33
48,Idaho,1890,28,31,29,28,28,27,24,21,18
49,Montana,1381,22,22,21,20,17,14,11,7,5
50,Puerto Rico,2059,22,26,38,38,35,33,32,32,31
51,Virgin Islands,25,1,1,1,1,2,2,2,2,2
52,Guam,133,0,0,0,0,0,0,0,0,0
53,West Virginia,2325,33,34,34,34,33,29,24,20,15
54,Northern Mariana Islands,2,0,0,0,0,0,0,0,0,0
55,American Samoa,0,0,0,0,0,0,0,0,0,0
