,State,586,591,598,605,612,619,626,633,640,647
0,Washington,NaN,211,248,303,390,496,576,602,569,498
1,Illinois,NaN,234,232,223,221,220,215,202,180,154
2,California,NaN,775,806,815,852,899,913,882,802,696
3,Arizona,NaN,183,178,164,159,158,158,152,142,129
4,Massachusetts,NaN,55,57,56,59,63,69,74,76,76
5,Wisconsin,NaN,113,113,115,119,123,123,119,109,94
6,Texas,NaN,1487,1714,1821,1799,1651,1411,1130,851,622
7,Nebraska,NaN,33,39,48,59,71,82,89,89,82
8,Utah,NaN,62,90,122,146,164,175,177,169,154
9,Oregon,NaN,171,179,189,212,239,260,267,257,233
10,Florida,NaN,1747,1650,1532,1504,1474,1375,1197,978,762
11,New York,NaN,201,193,178,181,200,220,234,234,221
12,Rhode Island,NaN,14,14,12,10,9,9,8,7,6
13,Georgia,NaN,642,690,709,677,598,491,378,276,198
14,New Hampshire,NaN,22,27,35,46,61,77,91,97,97
15,North Carolina,NaN,402,411,428,455,479,483,455,405,343
16,New Jersey,NaN,115,116,117,127,145,160,165,156,138
17,Colorado,NaN,72,86,109,138,171,203,224,228,217
18,Maryland,NaN,72,71,67,63,57,50,42,33,24
19,Nevada,NaN,144,155,170,189,208,218,214,196,170
20,Tennessee,NaN,387,412,440,453,439,398,338,270,206
21,Hawaii,NaN,24,22,19,18,17,17,16,15,13
22,Indiana,NaN,258,319,417,521,592,601,552,468,375
23,Kentucky,NaN,311,346,380,394,375,330,269,206,151
24,Minnesota,NaN,77,83,91,103,117,129,136,135,128
25,Oklahoma,NaN,177,175,165,153,138,120,99,77,58
26,Pennsylvania,NaN,222,227,254,310,384,453,496,498,467
27,South Carolina,NaN,350,396,465,536,590,605,568,496,408
28,District of Columbia,NaN,4,5,5,6,8,9,10,10,10
29,Kansas,NaN,142,196,297,425,547,611,595,520,424
30,Missouri,NaN,194,186,164,150,141,135,127,118,110
31,Vermont,NaN,6,7,8,9,10,12,14,15,15
32,Virginia,NaN,209,224,259,313,372,410,415,386,336
33,Connecticut,NaN,36,35,33,33,35,37,40,41,42
34,Iowa,NaN,80,95,118,144,168,186,193,188,173
35,Louisiana,NaN,371,376,340,286,231,178,132,94,66
36,Ohio,NaN,156,153,164,187,215,237,251,252,241
37,Michigan,NaN,183,196,214,238,266,287,292,279,252
38,South Dakota,NaN,16,21,32,47,60,66,64,57,47
39,Arkansas,NaN,185,197,198,195,185,167,142,117,93
40,Delaware,NaN,26,26,27,31,33,33,29,23,16
41,Mississippi,NaN,305,324,301,261,216,170,127,92,64
42,New Mexico,NaN,44,44,41,38,36,34,31,28,23
43,North Dakota,NaN,17,22,29,37,45,51,53,51,46
44,Wyoming,NaN,38,40,40,37,33,30,26,22,19
45,Alaska,NaN,29,45,58,67,72,74,71,65,56
46,Maine,NaN,14,12,11,10,10,11,11,12,12
47,Alabama,NaN,202,198,175,154,137,119,102,83,67
48,Idaho,NaN,57,59,60,62,65,67,66,62,55
49,Montana,NaN,42,51,67,90,117,138,146,138,120
50,Puerto Rico,NaN,80,78,78,83,95,108,121,129,131
51,Virgin Islands,NaN,5,5,4,3,2,1,1,0,0
52,Guam,NaN,3,8,15,23,29,30,27,22,16
53,West Virginia,NaN,126,134,164,211,262,295,289,254,211
54,Northern Mariana Islands,NaN,0,0,0,0,0,0,0,0,0
55,American Samoa,NaN,0,0,0,0,0,0,0,0,0
