,State,523,528,535,542,549,556,563,570,577,584
0,Washington,NaN,88,119,139,145,145,142,138,131,124
1,Illinois,NaN,34,24,15,9,7,5,3,3,2
2,California,NaN,307,345,369,389,425,474,532,593,657
3,Arizona,NaN,101,92,85,82,82,84,87,90,93
4,Massachusetts,NaN,7,5,3,2,1,1,1,0,0
5,Wisconsin,NaN,29,20,10,5,3,2,1,1,1
6,Texas,NaN,194,181,183,201,224,239,249,260,275
7,Nebraska,NaN,0,0,0,0,0,0,0,0,0
8,Utah,NaN,31,32,32,30,28,25,24,22,21
9,Oregon,NaN,12,9,6,4,3,2,2,1,1
10,Florida,NaN,204,167,134,119,114,115,119,126,135
11,New York,NaN,28,21,16,14,14,15,17,21,26
12,Rhode Island,NaN,1,1,1,1,1,1,1,1,1
13,Georgia,NaN,107,79,49,30,20,14,10,8,7
14,New Hampshire,NaN,2,1,1,0,0,0,0,0,0
15,North Carolina,NaN,61,43,29,21,17,14,12,10,9
16,New Jersey,NaN,47,42,39,42,52,72,101,138,174
17,Colorado,NaN,38,28,18,12,9,7,6,6,5
18,Maryland,NaN,2,2,2,1,1,1,1,1,1
19,Nevada,NaN,40,50,63,78,94,113,134,158,181
20,Tennessee,NaN,25,20,14,8,5,3,2,2,2
21,Hawaii,NaN,5,4,2,2,1,1,1,1,1
22,Indiana,NaN,42,29,18,11,8,5,3,2,2
23,Kentucky,NaN,27,19,11,6,4,2,2,1,1
24,Minnesota,NaN,15,10,5,3,2,1,1,1,1
25,Oklahoma,NaN,73,210,327,384,395,374,336,290,247
26,Pennsylvania,NaN,28,19,11,6,4,3,2,2,2
27,South Carolina,NaN,10,7,4,3,1,1,1,0,0
28,District of Columbia,NaN,0,0,0,0,0,0,0,0,0
29,Kansas,NaN,28,22,16,13,12,13,14,16,18
30,Missouri,NaN,68,61,55,51,50,50,50,51,52
31,Vermont,NaN,0,0,0,0,0,0,0,0,0
32,Virginia,NaN,44,31,19,12,8,7,6,5,5
33,Connecticut,NaN,3,2,2,3,3,4,5,6,7
34,Iowa,NaN,16,10,4,1,0,0,0,0,0
35,Louisiana,NaN,48,41,32,26,21,17,14,12,10
36,Ohio,NaN,64,62,56,50,45,42,40,39,39
37,Michigan,NaN,26,19,12,9,8,9,12,15,19
38,South Dakota,NaN,5,3,2,1,1,1,1,0,0
39,Arkansas,NaN,48,48,46,44,43,41,38,34,30
40,Delaware,NaN,5,4,3,2,2,1,1,1,1
41,Mississippi,NaN,34,24,15,9,6,4,3,2,2
42,New Mexico,NaN,26,22,16,12,9,7,6,5,4
43,North Dakota,NaN,3,2,1,0,0,0,0,0,0
44,Wyoming,NaN,8,6,5,3,3,2,2,2,1
45,Alaska,NaN,1,0,0,0,0,0,0,0,0
46,Maine,NaN,2,1,0,0,0,0,0,0,0
47,Alabama,NaN,28,21,12,7,4,3,2,1,0
48,Idaho,NaN,25,18,11,7,4,3,2,1,1
49,Montana,NaN,14,9,5,2,1,0,0,0,0
50,Puerto Rico,NaN,0,0,0,0,0,0,0,0,0
51,Virgin Islands,NaN,0,0,0,0,0,0,0,0,0
52,Guam,NaN,0,0,0,0,0,0,0,0,0
53,West Virginia,NaN,8,6,3,1,0,0,0,0,0
54,Northern Mariana Islands,NaN,0,0,0,0,0,0,0,0,0
55,American Samoa,NaN,0,0,0,0,0,0,0,0,0
