,State,530,535,542,549,556,563,570,577,584,591
0,Washington,NaN,17,12,7,5,3,2,2,2,1
1,Illinois,NaN,35,28,20,15,13,12,12,13,14
2,California,NaN,311,417,549,715,964,1314,1769,2267,2752
3,Arizona,NaN,65,53,39,31,27,24,22,20,19
4,Massachusetts,NaN,5,4,3,2,2,2,1,1,1
5,Wisconsin,NaN,16,11,6,3,1,1,1,1,1
6,Texas,NaN,164,162,157,157,166,182,206,234,262
7,Nebraska,NaN,4,2,1,0,0,0,0,0,0
8,Utah,NaN,45,42,38,32,27,24,21,19,18
9,Oregon,NaN,9,6,3,2,1,0,0,0,0
10,Florida,NaN,287,261,243,249,270,299,332,373,418
11,New York,NaN,27,25,24,29,41,61,87,109,117
12,Rhode Island,NaN,0,0,0,0,0,0,0,0,0
13,Georgia,NaN,142,116,84,58,43,35,30,27,25
14,New Hampshire,NaN,2,2,1,1,1,1,0,0,0
15,North Carolina,NaN,30,21,13,9,7,5,4,4,3
16,New Jersey,NaN,33,26,19,15,13,12,11,11,11
17,Colorado,NaN,40,31,20,14,10,8,6,5,4
18,Maryland,NaN,8,6,4,2,2,1,1,1,1
19,Nevada,NaN,34,34,32,28,24,20,17,15,13
20,Tennessee,NaN,22,17,11,7,4,3,2,2,2
21,Hawaii,NaN,2,2,1,1,1,1,2,2,2
22,Indiana,NaN,37,29,20,14,10,7,6,4,3
23,Kentucky,NaN,20,17,12,7,4,2,1,1,0
24,Minnesota,NaN,16,11,5,3,1,1,1,0,0
25,Oklahoma,NaN,41,59,65,60,56,54,55,58,63
26,Pennsylvania,NaN,22,17,13,11,11,12,15,19,24
27,South Carolina,NaN,12,10,8,6,5,4,3,3,3
28,District of Columbia,NaN,0,0,0,0,0,0,0,0,0
29,Kansas,NaN,24,19,13,9,6,5,3,3,2
30,Missouri,NaN,65,72,69,59,50,43,37,32,29
31,Vermont,NaN,0,0,0,0,0,0,0,0,0
32,Virginia,NaN,46,36,27,28,38,56,80,102,114
33,Connecticut,NaN,3,2,1,1,0,0,0,0,0
34,Iowa,NaN,13,9,4,2,1,0,0,0,0
35,Louisiana,NaN,34,35,34,31,28,26,23,22,20
36,Ohio,NaN,7,5,3,2,1,0,0,0,0
37,Michigan,NaN,25,20,15,12,12,12,13,14,16
38,South Dakota,NaN,1,0,0,0,0,0,0,0,0
39,Arkansas,NaN,32,47,62,79,100,121,141,157,165
40,Delaware,NaN,2,1,1,1,1,1,1,1,1
41,Mississippi,NaN,33,28,21,16,13,11,9,9,8
42,New Mexico,NaN,4,3,1,1,0,0,0,0,0
43,North Dakota,NaN,0,0,0,0,0,0,0,0,0
44,Wyoming,NaN,7,6,4,3,2,2,1,1,1
45,Alaska,NaN,0,0,0,0,0,0,0,1,1
46,Maine,NaN,2,1,1,1,0,0,0,0,1
47,Alabama,NaN,12,9,6,4,2,2,1,0,0
48,Idaho,NaN,8,5,2,1,0,0,0,0,0
49,Montana,NaN,5,3,1,0,0,0,0,0,0
50,Puerto Rico,NaN,0,0,0,0,0,0,0,0,0
51,Virgin Islands,NaN,0,0,0,0,0,0,0,0,0
52,Guam,NaN,0,0,0,0,0,0,0,0,0
53,West Virginia,NaN,5,4,1,0,0,0,0,0,0
54,Northern Mariana Islands,NaN,0,0,0,0,0,0,0,0,0
55,American Samoa,NaN,0,0,0,0,0,0,0,0,0
