,State,607,612,619,626,633,640,647,654,661,668
0,Washington,NaN,243,256,284,314,339,353,345,321,287
1,Illinois,NaN,253,246,247,253,259,259,248,229,202
2,California,NaN,767,724,676,629,587,550,507,457,410
3,Arizona,NaN,288,257,225,201,182,166,151,137,122
4,Massachusetts,NaN,151,212,291,372,455,530,577,593,582
5,Wisconsin,NaN,225,224,235,236,231,223,213,198,181
6,Texas,NaN,647,679,689,655,581,485,380,285,207
7,Nebraska,NaN,86,93,95,89,82,74,66,58,51
8,Utah,NaN,77,105,133,143,142,134,122,108,93
9,Oregon,NaN,179,175,180,185,188,188,182,171,158
10,Florida,NaN,1476,1202,890,662,506,386,296,225,170
11,New York,NaN,375,412,471,546,638,733,789,787,738
12,Rhode Island,NaN,26,38,54,69,83,94,98,95,84
13,Georgia,NaN,472,459,427,379,332,286,240,199,163
14,New Hampshire,NaN,34,48,70,94,122,149,168,176,171
15,North Carolina,NaN,553,600,682,763,819,835,797,712,600
16,New Jersey,NaN,176,185,200,222,250,279,298,302,292
17,Colorado,NaN,122,135,155,172,184,190,189,181,166
18,Maryland,NaN,66,60,59,61,63,63,62,58,52
19,Nevada,NaN,85,81,82,84,82,77,69,60,51
20,Tennessee,NaN,702,764,819,804,740,646,537,428,327
21,Hawaii,NaN,58,49,38,29,23,17,13,10,7
22,Indiana,NaN,212,190,181,171,158,141,122,103,85
23,Kentucky,NaN,392,402,416,404,374,335,290,244,201
24,Minnesota,NaN,188,220,264,292,313,331,339,332,315
25,Oklahoma,NaN,170,167,166,165,161,155,144,129,112
26,Pennsylvania,NaN,466,463,495,543,600,644,656,633,583
27,South Carolina,NaN,446,448,444,417,378,328,273,217,168
28,District of Columbia,NaN,12,17,25,37,52,63,66,59,47
29,Kansas,NaN,158,181,198,195,184,170,152,132,113
30,Missouri,NaN,288,262,243,224,206,188,171,154,137
31,Vermont,NaN,12,14,18,21,24,28,31,33,33
32,Virginia,NaN,387,418,467,510,541,546,520,472,415
33,Connecticut,NaN,66,73,84,93,102,111,119,125,128
34,Iowa,NaN,125,134,148,151,148,142,131,120,108
35,Louisiana,NaN,174,161,146,125,102,82,65,51,40
36,Ohio,NaN,512,471,446,418,381,342,304,265,228
37,Michigan,NaN,229,221,233,246,257,264,262,252,232
38,South Dakota,NaN,35,39,44,46,47,47,44,40,34
39,Arkansas,NaN,134,122,108,92,77,64,53,44,36
40,Delaware,NaN,36,31,28,25,23,20,17,14,11
41,Mississippi,NaN,130,116,99,80,63,48,36,27,19
42,New Mexico,NaN,88,90,90,84,77,71,65,60,57
43,North Dakota,NaN,30,33,37,39,40,39,36,32,28
44,Wyoming,NaN,47,51,55,53,48,41,35,28,22
45,Alaska,NaN,39,62,88,103,110,107,97,82,66
46,Maine,NaN,56,58,67,76,85,95,104,110,112
47,Alabama,NaN,413,387,345,292,240,195,156,122,95
48,Idaho,NaN,109,116,135,151,158,159,150,134,115
49,Montana,NaN,68,70,80,88,92,92,87,78,68
50,Puerto Rico,NaN,40,29,18,11,7,4,2,1,1
51,Virgin Islands,NaN,1,1,2,2,2,1,1,1,1
52,Guam,NaN,7,11,14,15,15,14,13,11,9
53,West Virginia,NaN,294,330,368,361,314,243,176,125,89
54,Northern Mariana Islands,NaN,0,0,0,0,0,0,0,0,0
55,American Samoa,NaN,0,0,0,0,0,0,0,0,0
