,State,628,633,640,647,654,661,668,675,682,689
0,Washington,NaN,167,157,152,147,146,144,140,133,124
1,Illinois,NaN,172,148,138,137,140,145,149,149,146
2,California,NaN,541,519,513,511,522,539,565,587,604
3,Arizona,NaN,282,268,267,273,284,298,306,302,287
4,Massachusetts,NaN,94,103,112,120,131,145,161,172,177
5,Wisconsin,NaN,324,303,302,280,256,234,213,190,169
6,Texas,NaN,419,385,336,282,238,201,169,140,116
7,Nebraska,NaN,93,104,115,118,119,119,115,108,97
8,Utah,NaN,76,89,96,87,73,61,49,40,32
9,Oregon,NaN,107,98,93,93,96,100,104,106,105
10,Florida,NaN,476,367,220,136,96,74,61,51,44
11,New York,NaN,337,318,322,334,353,369,374,362,336
12,Rhode Island,NaN,17,19,21,22,24,26,27,26,23
13,Georgia,NaN,226,206,186,169,156,146,135,124,110
14,New Hampshire,NaN,43,51,61,67,72,75,76,75,69
15,North Carolina,NaN,303,250,208,183,167,155,143,130,116
16,New Jersey,NaN,134,119,113,113,118,123,126,125,121
17,Colorado,NaN,145,150,162,166,166,164,157,146,132
18,Maryland,NaN,65,55,52,55,61,68,75,79,78
19,Nevada,NaN,53,47,41,37,33,30,28,25,22
20,Tennessee,NaN,272,230,185,147,119,99,83,71,61
21,Hawaii,NaN,23,20,18,16,16,16,17,18,19
22,Indiana,NaN,132,105,89,75,62,51,41,34,27
23,Kentucky,NaN,205,181,156,130,108,90,76,64,53
24,Minnesota,NaN,269,307,359,380,385,378,359,327,287
25,Oklahoma,NaN,85,70,58,49,43,39,35,32,29
26,Pennsylvania,NaN,594,539,528,527,534,534,518,482,434
27,South Carolina,NaN,224,198,170,142,118,99,82,68,56
28,District of Columbia,NaN,5,4,4,4,5,6,7,7,7
29,Kansas,NaN,110,109,103,90,77,65,55,47,41
30,Missouri,NaN,174,149,130,113,98,88,79,71,65
31,Vermont,NaN,10,12,14,15,17,19,19,19,18
32,Virginia,NaN,284,263,250,233,217,204,193,182,171
33,Connecticut,NaN,39,36,35,36,38,41,46,49,51
34,Iowa,NaN,96,82,71,59,48,39,32,26,21
35,Louisiana,NaN,86,71,59,46,35,27,21,16,12
36,Ohio,NaN,356,276,226,190,159,132,109,88,70
37,Michigan,NaN,439,433,467,494,515,532,532,515,477
38,South Dakota,NaN,33,29,26,22,19,17,16,14,12
39,Arkansas,NaN,67,53,42,33,27,23,19,16,14
40,Delaware,NaN,47,46,45,46,46,46,43,38,31
41,Mississippi,NaN,69,58,48,39,31,25,21,17,14
42,New Mexico,NaN,91,94,100,102,106,110,116,120,121
43,North Dakota,NaN,38,36,34,30,26,22,18,14,11
44,Wyoming,NaN,52,50,49,42,34,26,20,15,11
45,Alaska,NaN,34,42,43,36,29,23,18,13,10
46,Maine,NaN,53,59,68,73,77,80,81,79,74
47,Alabama,NaN,167,141,113,91,76,66,57,49,42
48,Idaho,NaN,107,106,106,95,81,66,53,41,32
49,Montana,NaN,85,77,74,69,62,54,46,37,29
50,Puerto Rico,NaN,17,14,11,9,8,7,6,6,5
51,Virgin Islands,NaN,1,1,1,1,1,1,1,1,1
52,Guam,NaN,5,7,8,8,7,6,5,4,3
53,West Virginia,NaN,176,152,129,112,103,93,79,64,48
54,Northern Mariana Islands,NaN,0,0,0,0,0,0,0,0,0
55,American Samoa,NaN,0,0,0,0,0,0,0,0,0
