,State,544,549,556,563,570,577,584,591,598,605
0,Washington,NaN,57,77,122,209,364,615,972,1380,1766
1,Illinois,NaN,76,87,108,146,208,299,428,600,822
2,California,NaN,462,763,1446,2806,5216,8707,12800,16396,18630
3,Arizona,NaN,81,92,111,141,185,243,318,409,509
4,Massachusetts,NaN,10,16,28,52,101,194,345,551,776
5,Wisconsin,NaN,39,40,44,55,77,115,174,259,372
6,Texas,NaN,234,320,478,709,1079,1638,2419,3348,4274
7,Nebraska,NaN,14,12,9,8,9,11,14,19,24
8,Utah,NaN,25,30,35,38,40,43,46,50,54
9,Oregon,NaN,15,15,17,19,23,29,38,48,61
10,Florida,NaN,351,464,661,939,1313,1790,2321,2826,3198
11,New York,NaN,39,61,113,223,414,659,937,1273,1661
12,Rhode Island,NaN,3,4,6,9,15,24,37,57,82
13,Georgia,NaN,119,153,196,253,343,478,675,951,1297
14,New Hampshire,NaN,4,4,3,3,3,3,4,6,7
15,North Carolina,NaN,70,81,105,145,207,298,423,590,789
16,New Jersey,NaN,35,42,57,82,127,201,315,475,668
17,Colorado,NaN,32,31,32,34,38,44,52,63,75
18,Maryland,NaN,10,11,12,16,22,32,47,68,96
19,Nevada,NaN,46,60,77,97,120,147,179,214,249
20,Tennessee,NaN,26,46,73,107,161,243,341,431,499
21,Hawaii,NaN,3,3,4,5,7,10,14,20,27
22,Indiana,NaN,36,36,37,42,51,64,82,107,140
23,Kentucky,NaN,29,33,37,43,54,71,99,140,193
24,Minnesota,NaN,12,12,13,17,25,41,68,111,168
25,Oklahoma,NaN,36,90,163,243,336,442,549,634,671
26,Pennsylvania,NaN,26,24,21,20,22,26,32,40,52
27,South Carolina,NaN,26,30,35,42,52,68,89,116,149
28,District of Columbia,NaN,3,4,7,13,24,45,76,119,162
29,Kansas,NaN,49,52,56,63,75,93,118,151,190
30,Missouri,NaN,119,150,179,199,217,237,262,288,315
31,Vermont,NaN,0,0,0,0,0,0,0,1,1
32,Virginia,NaN,41,37,33,33,38,48,64,85,111
33,Connecticut,NaN,3,7,12,22,40,68,109,154,195
34,Iowa,NaN,7,5,3,1,1,1,1,1,2
35,Louisiana,NaN,87,110,151,205,274,361,464,579,692
36,Ohio,NaN,31,30,30,33,38,47,61,79,103
37,Michigan,NaN,35,32,27,26,27,31,38,48,61
38,South Dakota,NaN,2,2,2,4,6,9,14,22,32
39,Arkansas,NaN,85,100,122,151,188,232,281,331,376
40,Delaware,NaN,1,1,2,2,4,5,7,11,15
41,Mississippi,NaN,43,47,53,63,75,94,117,142,167
42,New Mexico,NaN,23,25,28,33,41,53,71,96,130
43,North Dakota,NaN,6,6,6,7,9,12,16,22,30
44,Wyoming,NaN,8,7,6,5,5,4,5,5,6
45,Alaska,NaN,4,5,5,6,7,9,11,13,16
46,Maine,NaN,6,7,8,11,17,28,44,68,103
47,Alabama,NaN,83,102,135,181,249,343,466,612,767
48,Idaho,NaN,8,8,9,9,11,13,15,18,22
49,Montana,NaN,13,9,5,3,2,1,1,1,2
50,Puerto Rico,NaN,0,0,0,0,0,0,0,0,0
51,Virgin Islands,NaN,0,0,0,0,0,0,0,0,0
52,Guam,NaN,1,1,1,2,2,4,5,7,10
53,West Virginia,NaN,8,6,4,3,3,4,5,7,10
54,Northern Mariana Islands,NaN,0,0,0,0,0,0,0,0,0
55,American Samoa,NaN,0,0,0,0,0,0,0,0,0
