,State,341,346,353,360,367,374,381,388,395
0,Washington,3195,47,45,32,22,15,11,9,7
1,Illinois,17470,339,321,229,150,101,71,51,37
2,California,24419,2987,3860,4071,4187,4321,4376,4282,4033
3,Arizona,8469,432,461,380,300,244,206,176,152
4,Massachusetts,12158,349,368,303,236,190,157,133,114
5,Wisconsin,5060,201,185,129,83,55,39,28,21
6,Texas,27038,1373,1466,1255,1053,921,818,741,679
7,Nebraska,1587,41,36,23,13,8,5,3,2
8,Utah,1219,72,69,48,31,21,14,10,7
9,Oregon,1433,67,66,50,36,26,20,16,14
10,Florida,21308,780,829,688,550,459,396,349,309
11,New York,37548,667,742,656,559,504,472,449,434
12,Rhode Island,1742,23,24,18,12,8,6,4,3
13,Georgia,10696,686,773,694,601,548,509,475,443
14,New Hampshire,715,37,42,37,31,27,25,23,22
15,North Carolina,6561,349,383,333,279,243,219,201,184
16,New Jersey,18651,224,229,180,133,101,81,66,54
17,Colorado,4631,143,130,87,54,35,23,16,12
18,Maryland,5740,155,158,123,91,69,55,45,37
19,Nevada,2971,81,82,62,44,33,25,19,16
20,Tennessee,6588,785,949,916,846,798,762,713,660
21,Hawaii,285,10,11,10,9,8,7,6,6
22,Indiana,7886,245,236,171,116,81,59,44,33
23,Kentucky,2563,172,173,137,106,87,74,64,55
24,Minnesota,5219,54,45,27,14,8,4,3,2
25,Oklahoma,2383,204,213,172,133,107,89,76,65
26,Pennsylvania,15055,697,742,614,484,396,337,293,255
27,South Carolina,5173,267,297,263,226,201,184,170,158
28,District of Columbia,771,10,10,8,6,5,4,3,3
29,Kansas,2544,194,190,143,103,77,60,48,39
30,Missouri,5477,136,133,98,69,49,38,30,24
31,Vermont,129,9,10,8,7,6,6,5,5
32,Virginia,4861,202,226,203,178,164,157,152,146
33,Connecticut,5904,76,79,64,47,37,29,24,20
34,Iowa,3744,147,133,90,57,37,25,19,14
35,Louisiana,7336,96,99,81,62,49,41,35,29
36,Ohio,8571,288,287,217,155,114,86,66,52
37,Michigan,12754,167,147,96,57,35,22,15,10
38,South Dakota,1446,29,25,16,9,6,3,2,2
39,Arkansas,3537,261,276,226,178,146,123,106,93
40,Delaware,898,15,16,13,10,7,6,5,4
41,Mississippi,4634,207,218,181,142,116,98,84,74
42,New Mexico,2382,72,68,49,33,23,17,13,10
43,North Dakota,1270,8,7,4,2,1,0,0,0
44,Wyoming,405,17,15,11,7,5,3,2,2
45,Alaska,200,3,3,2,1,0,0,0,0
46,Maine,326,39,48,50,54,62,74,85,90
47,Alabama,4712,339,368,312,251,207,179,157,139
48,Idaho,1377,61,60,45,32,24,18,14,11
49,Montana,927,31,28,19,12,8,6,4,3
50,Puerto Rico,1456,0,0,0,0,0,0,0,0
51,Virgin Islands,23,0,0,0,0,0,0,0,0
52,Guam,121,57,55,39,24,14,8,5,2
53,West Virginia,1263,96,105,91,77,67,61,56,52
54,Northern Mariana Islands,2,2,2,2,1,0,0,0,0
55,American Samoa,0,0,0,0,0,0,0,0,0
