,State,558,563,570,577,584,591,598,605,612,619
0,Washington,NaN,54,60,67,87,118,156,195,231,264
1,Illinois,NaN,35,66,104,152,206,259,302,328,338
2,California,NaN,198,359,518,687,849,942,936,857,745
3,Arizona,NaN,79,91,93,98,107,118,127,133,137
4,Massachusetts,NaN,38,53,75,120,198,312,445,557,612
5,Wisconsin,NaN,20,56,120,218,348,485,584,614,576
6,Texas,NaN,149,418,758,1071,1296,1375,1300,1122,909
7,Nebraska,NaN,17,23,32,43,59,80,104,128,144
8,Utah,NaN,24,39,49,54,57,60,62,63,63
9,Oregon,NaN,40,48,64,102,165,246,328,392,423
10,Florida,NaN,1330,1287,1164,1241,1425,1626,1776,1825,1761
11,New York,NaN,49,90,151,244,371,514,644,728,748
12,Rhode Island,NaN,4,8,14,23,35,49,60,64,61
13,Georgia,NaN,72,192,338,465,559,599,577,512,429
14,New Hampshire,NaN,4,5,7,11,18,30,45,64,84
15,North Carolina,NaN,78,119,177,270,404,558,696,773,780
16,New Jersey,NaN,14,32,51,69,90,111,126,129,123
17,Colorado,NaN,35,51,71,105,157,225,301,361,392
18,Maryland,NaN,3,13,28,47,69,87,93,87,75
19,Nevada,NaN,50,65,79,92,109,127,147,162,166
20,Tennessee,NaN,82,133,216,329,477,642,784,864,865
21,Hawaii,NaN,10,13,15,20,26,35,44,51,54
22,Indiana,NaN,21,34,49,66,86,111,135,159,177
23,Kentucky,NaN,27,58,96,132,165,188,196,189,173
24,Minnesota,NaN,28,40,58,89,141,220,321,426,506
25,Oklahoma,NaN,23,46,66,74,75,71,62,52,42
26,Pennsylvania,NaN,39,57,82,125,198,309,455,618,765
27,South Carolina,NaN,93,128,183,274,407,567,698,771,776
28,District of Columbia,NaN,0,1,1,2,3,4,6,8,9
29,Kansas,NaN,82,90,93,103,119,140,159,178,191
30,Missouri,NaN,331,290,214,178,166,163,163,163,164
31,Vermont,NaN,1,1,1,2,3,4,5,6,7
32,Virginia,NaN,34,58,92,143,217,305,382,433,448
33,Connecticut,NaN,16,21,28,41,64,98,140,186,222
34,Iowa,NaN,10,19,31,49,73,106,140,167,177
35,Louisiana,NaN,202,288,383,475,550,589,587,544,475
36,Ohio,NaN,26,36,49,68,93,126,163,202,238
37,Michigan,NaN,27,47,72,106,153,220,298,379,446
38,South Dakota,NaN,2,1,1,1,0,1,1,1,1
39,Arkansas,NaN,123,127,120,119,122,126,127,124,117
40,Delaware,NaN,6,6,4,3,3,3,3,3,3
41,Mississippi,NaN,62,95,132,171,203,222,223,212,191
42,New Mexico,NaN,15,24,34,43,54,65,75,83,88
43,North Dakota,NaN,2,2,2,1,1,2,2,2,2
44,Wyoming,NaN,6,7,7,7,8,8,8,8,9
45,Alaska,NaN,7,10,11,11,11,11,11,11,10
46,Maine,NaN,12,10,7,6,6,7,8,9,10
47,Alabama,NaN,110,127,132,138,143,149,153,153,149
48,Idaho,NaN,20,24,28,35,45,58,73,88,101
49,Montana,NaN,8,10,13,18,25,34,45,55,62
50,Puerto Rico,NaN,38,51,78,136,244,413,622,815,918
51,Virgin Islands,NaN,1,1,1,1,1,1,1,0,0
52,Guam,NaN,0,0,0,0,0,1,1,2,2
53,West Virginia,NaN,18,23,28,35,44,57,69,81,91
54,Northern Mariana Islands,NaN,0,0,0,0,0,0,0,0,0
55,American Samoa,NaN,0,0,0,0,0,0,0,0,0
