,State,551,556,563,570,577,584,591,598,605,612
0,Washington,NaN,35,42,55,75,104,143,188,235,279
1,Illinois,NaN,74,110,170,270,439,708,1096,1579,2056
2,California,NaN,347,842,1518,2384,3445,4486,5204,5430,5202
3,Arizona,NaN,72,102,143,195,265,351,453,556,639
4,Massachusetts,NaN,49,95,199,425,858,1503,2233,2772,2946
5,Wisconsin,NaN,45,57,73,97,133,188,263,360,475
6,Texas,NaN,326,578,1008,1652,2572,3693,4802,5649,6154
7,Nebraska,NaN,25,26,26,29,36,50,69,94,125
8,Utah,NaN,14,19,21,20,18,16,14,14,13
9,Oregon,NaN,28,36,52,77,117,176,253,343,435
10,Florida,NaN,537,850,1269,1713,2191,2624,2928,3035,2941
11,New York,NaN,66,136,285,508,736,978,1295,1679,2044
12,Rhode Island,NaN,7,15,30,58,109,188,278,347,370
13,Georgia,NaN,134,261,438,649,901,1183,1467,1727,1934
14,New Hampshire,NaN,3,3,3,3,4,5,7,9,12
15,North Carolina,NaN,68,92,134,197,291,429,613,831,1047
16,New Jersey,NaN,51,88,158,288,523,890,1321,1697,1914
17,Colorado,NaN,24,25,26,27,29,32,36,41,46
18,Maryland,NaN,31,45,73,126,226,399,659,977,1278
19,Nevada,NaN,62,69,73,76,78,82,85,89,92
20,Tennessee,NaN,121,190,312,526,901,1457,2117,2695,3052
21,Hawaii,NaN,6,9,15,28,50,86,132,176,202
22,Indiana,NaN,29,36,43,50,58,67,79,92,108
23,Kentucky,NaN,51,78,118,170,246,352,477,598,680
24,Minnesota,NaN,20,24,30,39,57,86,130,190,261
25,Oklahoma,NaN,84,181,297,405,509,600,667,701,697
26,Pennsylvania,NaN,40,63,115,232,483,877,1307,1646,1882
27,South Carolina,NaN,52,98,162,241,349,491,645,778,864
28,District of Columbia,NaN,0,1,2,6,13,23,33,37,35
29,Kansas,NaN,45,57,67,78,93,114,139,167,196
30,Missouri,NaN,122,162,190,200,206,212,218,224,228
31,Vermont,NaN,1,2,4,8,16,30,51,76,99
32,Virginia,NaN,47,65,93,142,223,349,537,772,1035
33,Connecticut,NaN,7,12,22,40,71,121,188,261,322
34,Iowa,NaN,19,23,26,30,34,40,47,56,66
35,Louisiana,NaN,169,280,471,729,1060,1432,1776,1984,2048
36,Ohio,NaN,31,41,60,86,124,177,251,350,474
37,Michigan,NaN,32,42,56,81,122,191,294,442,624
38,South Dakota,NaN,4,5,6,9,14,22,34,50,68
39,Arkansas,NaN,85,105,122,132,140,147,153,157,157
40,Delaware,NaN,1,1,2,2,3,4,6,8,11
41,Mississippi,NaN,78,115,174,249,350,478,620,748,840
42,New Mexico,NaN,29,34,40,46,57,72,93,120,153
43,North Dakota,NaN,2,2,3,4,6,9,13,18,24
44,Wyoming,NaN,6,5,4,4,3,4,4,5,6
45,Alaska,NaN,3,5,7,9,12,15,19,22,25
46,Maine,NaN,17,21,25,32,44,62,87,121,162
47,Alabama,NaN,75,128,210,315,450,614,776,904,973
48,Idaho,NaN,16,17,17,17,17,18,20,21,23
49,Montana,NaN,9,7,5,3,3,2,2,3,3
50,Puerto Rico,NaN,0,0,0,0,0,0,0,0,0
51,Virgin Islands,NaN,3,3,4,4,5,5,6,7,7
52,Guam,NaN,0,0,0,0,0,0,0,1,1
53,West Virginia,NaN,14,13,11,10,12,15,19,24,29
54,Northern Mariana Islands,NaN,0,0,0,0,0,0,0,0,0
55,American Samoa,NaN,0,0,0,0,0,0,0,0,0
