,State,495,500,507,514,521,528,535,542,549,556
0,Washington,NaN,62,55,45,36,31,27,26,25,24
1,Illinois,NaN,166,144,119,98,80,65,54,46,38
2,California,NaN,357,390,398,386,379,374,363,338,302
3,Arizona,NaN,95,95,90,80,70,61,53,46,41
4,Massachusetts,NaN,72,66,53,39,27,19,14,10,8
5,Wisconsin,NaN,28,23,17,13,9,7,6,4,3
6,Texas,NaN,297,284,245,196,156,125,102,85,71
7,Nebraska,NaN,15,12,8,5,3,2,1,1,0
8,Utah,NaN,27,26,22,18,15,12,10,8,7
9,Oregon,NaN,25,20,15,11,9,7,5,4,3
10,Florida,NaN,329,296,256,219,188,163,143,127,115
11,New York,NaN,176,169,154,134,113,97,84,73,64
12,Rhode Island,NaN,3,3,2,2,1,1,0,0,0
13,Georgia,NaN,142,128,101,74,54,40,31,24,19
14,New Hampshire,NaN,7,5,4,2,2,1,1,0,0
15,North Carolina,NaN,91,81,68,56,45,37,30,25,22
16,New Jersey,NaN,67,53,36,23,15,9,6,4,3
17,Colorado,NaN,47,39,29,21,16,12,9,8,6
18,Maryland,NaN,54,46,37,28,20,15,11,8,6
19,Nevada,NaN,28,28,25,20,16,13,10,8,6
20,Tennessee,NaN,54,50,42,34,28,22,18,15,12
21,Hawaii,NaN,3,3,3,3,2,2,2,2,2
22,Indiana,NaN,69,61,51,41,33,26,21,17,14
23,Kentucky,NaN,68,67,63,57,52,48,45,44,43
24,Minnesota,NaN,49,41,30,21,14,10,6,4,3
25,Oklahoma,NaN,59,61,56,48,41,34,29,25,22
26,Pennsylvania,NaN,169,148,117,89,68,53,42,34,28
27,South Carolina,NaN,43,38,30,24,18,14,11,9,7
28,District of Columbia,NaN,6,5,3,2,2,1,1,1,1
29,Kansas,NaN,24,22,19,16,14,12,11,10,9
30,Missouri,NaN,321,347,334,273,206,149,107,77,56
31,Vermont,NaN,2,1,1,0,0,0,0,0,0
32,Virginia,NaN,97,86,69,51,36,26,20,16,13
33,Connecticut,NaN,22,18,13,9,6,4,3,2,1
34,Iowa,NaN,28,25,19,14,9,6,4,3,2
35,Louisiana,NaN,55,54,51,47,43,39,36,33,31
36,Ohio,NaN,0,0,0,0,0,0,0,0,0
37,Michigan,NaN,196,162,118,84,60,43,32,24,18
38,South Dakota,NaN,6,3,1,0,0,0,0,0,0
39,Arkansas,NaN,25,21,17,15,14,15,16,18,21
40,Delaware,NaN,6,6,6,5,4,4,3,3,2
41,Mississippi,NaN,43,44,43,40,38,36,35,34,33
42,New Mexico,NaN,21,21,18,15,13,11,10,9,8
43,North Dakota,NaN,2,2,1,0,0,0,0,0,0
44,Wyoming,NaN,1,2,2,1,1,1,1,1,1
45,Alaska,NaN,7,5,4,3,2,1,1,1,0
46,Maine,NaN,14,12,10,7,5,4,3,3,2
47,Alabama,NaN,92,75,55,42,34,28,24,20,18
48,Idaho,NaN,20,21,21,20,19,18,16,15,14
49,Montana,NaN,6,6,5,4,3,3,3,2,2
50,Puerto Rico,NaN,0,0,0,0,0,0,0,0,0
51,Virgin Islands,NaN,0,0,0,0,0,0,0,0,0
52,Guam,NaN,1,1,1,1,0,0,0,0,0
53,West Virginia,NaN,14,11,8,6,4,3,2,2,1
54,Northern Mariana Islands,NaN,0,0,0,0,0,0,0,0,0
55,American Samoa,NaN,0,0,0,0,0,0,0,0,0
