,State,614,619,626,633,640,647,654,661,668,675
0,Washington,NaN,204,195,190,187,184,178,168,153,136
1,Illinois,NaN,234,208,184,169,159,151,141,128,114
2,California,NaN,732,683,649,606,562,521,478,436,395
3,Arizona,NaN,287,261,245,234,225,218,210,200,187
4,Massachusetts,NaN,128,152,171,177,181,186,189,188,184
5,Wisconsin,NaN,320,395,542,686,832,958,1028,1028,965
6,Texas,NaN,536,514,468,393,311,238,177,128,92
7,Nebraska,NaN,82,79,73,62,52,43,35,29,24
8,Utah,NaN,67,73,73,64,52,41,32,25,19
9,Oregon,NaN,156,140,125,113,104,98,91,84,76
10,Florida,NaN,1152,907,663,490,375,291,228,179,140
11,New York,NaN,439,458,514,595,698,808,880,885,838
12,Rhode Island,NaN,27,36,52,66,69,60,47,34,24
13,Georgia,NaN,327,316,276,234,202,173,148,125,105
14,New Hampshire,NaN,38,43,51,58,64,70,74,76,76
15,North Carolina,NaN,480,441,403,377,363,346,323,294,259
16,New Jersey,NaN,189,200,223,253,292,331,354,355,337
17,Colorado,NaN,131,134,145,150,152,152,148,140,129
18,Maryland,NaN,78,74,78,88,101,112,117,115,108
19,Nevada,NaN,66,58,51,45,40,34,28,22,17
20,Tennessee,NaN,423,346,238,154,99,65,43,29,19
21,Hawaii,NaN,49,40,31,24,19,15,11,9,7
22,Indiana,NaN,177,148,125,106,90,76,63,52,42
23,Kentucky,NaN,346,323,296,259,221,186,154,125,100
24,Minnesota,NaN,210,254,315,366,416,459,481,483,463
25,Oklahoma,NaN,133,115,99,85,74,65,56,48,41
26,Pennsylvania,NaN,567,558,599,668,750,823,856,844,792
27,South Carolina,NaN,369,326,274,221,180,144,114,89,68
28,District of Columbia,NaN,11,11,12,14,17,20,23,25,26
29,Kansas,NaN,127,120,101,80,64,50,39,31,24
30,Missouri,NaN,251,213,181,154,132,114,98,85,75
31,Vermont,NaN,15,20,30,41,51,58,61,61,59
32,Virginia,NaN,393,403,429,448,463,461,439,398,350
33,Connecticut,NaN,56,58,59,59,60,61,63,64,65
34,Iowa,NaN,143,148,160,161,157,149,138,126,112
35,Louisiana,NaN,139,120,102,85,70,59,50,43,38
36,Ohio,NaN,529,442,371,307,251,202,161,128,102
37,Michigan,NaN,299,298,329,363,398,426,441,438,418
38,South Dakota,NaN,33,34,34,32,31,29,27,24,21
39,Arkansas,NaN,122,106,91,76,63,52,43,35,28
40,Delaware,NaN,41,37,33,29,26,23,19,16,13
41,Mississippi,NaN,118,109,100,88,75,63,51,41,32
42,New Mexico,NaN,75,71,65,57,49,44,39,36,33
43,North Dakota,NaN,32,36,40,42,42,39,35,30,25
44,Wyoming,NaN,51,53,56,52,46,39,31,25,19
45,Alaska,NaN,51,83,117,133,135,126,110,90,71
46,Maine,NaN,62,63,71,80,89,97,101,99,93
47,Alabama,NaN,340,320,296,264,229,195,162,131,104
48,Idaho,NaN,104,107,121,133,139,138,129,113,95
49,Montana,NaN,81,85,98,110,116,116,110,97,83
50,Puerto Rico,NaN,32,22,14,9,5,3,2,1,0
51,Virgin Islands,NaN,1,1,1,1,1,1,0,0,0
52,Guam,NaN,6,8,9,9,8,7,5,4,4
53,West Virginia,NaN,295,289,274,234,184,141,107,80,60
54,Northern Mariana Islands,NaN,0,0,0,0,0,0,0,0,0
55,American Samoa,NaN,0,0,0,0,0,0,0,0,0
