,State,698,703,710,717,724,731,738,745
0,Washington,NaN,9261,12872,18193,25470,35229,47001,60280
1,Illinois,NaN,71466,105234,149922,199603,242487,265965,257128
2,California,NaN,45948,63714,88982,122965,166281,216908,272781
3,Arizona,NaN,18784,23320,29051,35242,41550,47580,52389
4,Massachusetts,NaN,41358,59638,82911,107736,128732,139367,136776
5,Wisconsin,NaN,37815,52864,71624,91098,106387,113536,109331
6,Texas,NaN,52166,81026,123547,178334,236552,283275,305010
7,Nebraska,NaN,5128,6301,7721,9196,10641,11864,12731
8,Utah,NaN,5964,6979,8228,9575,11009,12497,13997
9,Oregon,NaN,4395,5715,7513,9773,12536,15822,19393
10,Florida,NaN,25360,38049,55937,78479,103854,128463,149225
11,New York,NaN,114439,179995,270094,367417,442430,464917,424323
12,Rhode Island,NaN,10119,14852,20335,24920,26768,25311,20884
13,Georgia,NaN,17313,27567,42924,63082,85412,104301,113095
14,New Hampshire,NaN,9665,13356,17869,22300,25677,27201,26356
15,North Carolina,NaN,25906,37388,53543,74048,97797,121750,141894
16,New Jersey,NaN,44650,67403,98793,135262,169414,190025,188868
17,Colorado,NaN,10792,13349,16660,20412,24566,29091,33248
18,Maryland,NaN,44961,74225,111945,148182,167962,159954,126353
19,Nevada,NaN,4780,6668,9251,12502,16290,20308,23695
20,Tennessee,NaN,14020,19719,27656,37534,48965,60121,69136
21,Hawaii,NaN,2899,5280,9379,15478,23002,29439,32334
22,Indiana,NaN,32195,42899,55693,68514,78416,83912,82799
23,Kentucky,NaN,16608,22436,29726,37335,44231,49418,51600
24,Minnesota,NaN,21010,25576,30987,36516,41587,45938,48976
25,Oklahoma,NaN,5698,6970,8405,9817,11122,12163,12787
26,Pennsylvania,NaN,63179,89750,124766,163660,197732,217633,215652
27,South Carolina,NaN,7713,10874,15305,21083,28104,35836,42914
28,District of Columbia,NaN,3417,6030,9959,14374,17558,17679,14538
29,Kansas,NaN,12116,16372,21687,27529,33204,37424,39381
30,Missouri,NaN,17039,23944,32820,42841,52215,58998,61318
31,Vermont,NaN,2575,3376,4380,5503,6607,7531,8109
32,Virginia,NaN,22909,34646,51765,74032,98983,121162,135447
33,Connecticut,NaN,25209,40749,61409,82659,95985,95690,80000
34,Iowa,NaN,9294,12011,15471,19358,23092,26292,28394
35,Louisiana,NaN,5726,8933,13782,20424,28113,35575,41668
36,Ohio,NaN,68099,95008,126759,155685,173956,178493,168197
37,Michigan,NaN,42776,53483,66229,78766,89281,95906,97591
38,South Dakota,NaN,2023,2275,2584,2907,3214,3496,3717
39,Arkansas,NaN,4853,6379,8416,10854,13546,16131,18462
40,Delaware,NaN,5460,7986,11332,15022,18276,20315,20334
41,Mississippi,NaN,3463,4695,6331,8383,10818,13429,16053
42,New Mexico,NaN,5288,5922,6726,7575,8341,9069,9682
43,North Dakota,NaN,2221,2703,3290,3912,4506,5005,5365
44,Wyoming,NaN,493,536,590,649,711,769,824
45,Alaska,NaN,1001,1110,1246,1394,1541,1685,1840
46,Maine,NaN,8982,14159,21299,29222,35623,38317,35190
47,Alabama,NaN,7419,12064,19442,29685,41520,52092,58233
48,Idaho,NaN,2103,2675,3445,4387,5492,6732,7990
49,Montana,NaN,655,657,670,684,695,703,706
50,Puerto Rico,NaN,947,954,973,996,1020,1040,1058
51,Virgin Islands,NaN,523,718,951,1154,1320,1397,1387
52,Guam,NaN,57,80,110,152,204,274,364
53,West Virginia,NaN,7959,11114,14967,18589,21096,22034,21307
54,Northern Mariana Islands,NaN,491,485,465,431,386,338,288
55,American Samoa,NaN,0,0,0,0,0,0,0
