,State,824,829,836,843,850,857,864,871
0,Washington,NaN,7038,7232,7422,7653,7939,8086,8175
1,Illinois,NaN,19828,21429,23072,24518,25870,26490,26553
2,California,NaN,31478,34476,37888,41924,46873,51702,56272
3,Arizona,NaN,2611,2559,2556,2565,2585,2607,2588
4,Massachusetts,NaN,13882,14238,14485,14558,14379,13946,13282
5,Wisconsin,NaN,6227,6537,6851,7149,7467,7588,7646
6,Texas,NaN,13145,13071,13093,13290,13639,13712,13736
7,Nebraska,NaN,918,1046,1210,1401,1603,1823,2067
8,Utah,NaN,1335,1416,1485,1569,1679,1757,1836
9,Oregon,NaN,4949,5661,6436,7227,8058,8821,9402
10,Florida,NaN,9280,8987,8859,8802,8843,8845,8827
11,New York,NaN,44702,46154,47391,47779,47508,46111,43645
12,Rhode Island,NaN,2433,2446,2461,2434,2401,2293,2147
13,Georgia,NaN,6821,8182,9910,11970,14109,16327,18315
14,New Hampshire,NaN,2205,2451,2676,2939,3215,3387,3504
15,North Carolina,NaN,9482,10665,12033,13641,15460,17105,18693
16,New Jersey,NaN,13341,13383,13410,13330,13158,12730,12111
17,Colorado,NaN,9213,9342,9436,9446,9360,9187,8937
18,Maryland,NaN,5322,5820,6359,6888,7435,7940,8308
19,Nevada,NaN,1805,2095,2437,2845,3299,3752,4186
20,Tennessee,NaN,2989,3416,3967,4597,5361,6130,6871
21,Hawaii,NaN,1583,1676,1742,1837,1913,1977,2025
22,Indiana,NaN,2883,3236,3646,4094,4612,5112,5562
23,Kentucky,NaN,3545,3784,4074,4377,4751,5086,5286
24,Minnesota,NaN,6863,7531,8234,9004,9875,10477,10920
25,Oklahoma,NaN,2404,2579,2779,3005,3198,3373,3448
26,Pennsylvania,NaN,9320,9990,10657,11400,12248,12954,13399
27,South Carolina,NaN,1671,1815,1999,2212,2477,2732,2968
28,District of Columbia,NaN,1184,1182,1181,1177,1158,1124,1066
29,Kansas,NaN,657,619,592,566,543,522,504
30,Missouri,NaN,1008,1054,1122,1185,1249,1318,1388
31,Vermont,NaN,1878,1991,2058,2137,2170,2130,2054
32,Virginia,NaN,7927,8326,8735,9051,9419,9703,9792
33,Connecticut,NaN,6026,6429,6785,7083,7312,7359,7212
34,Iowa,NaN,1217,1315,1417,1539,1672,1786,1899
35,Louisiana,NaN,1295,1400,1503,1638,1783,1918,2059
36,Ohio,NaN,6399,6773,7166,7646,8215,8662,8988
37,Michigan,NaN,10622,11205,11765,12336,12799,12970,12862
38,South Dakota,NaN,163,157,151,144,139,134,129
39,Arkansas,NaN,793,830,877,926,981,1023,1064
40,Delaware,NaN,2124,2700,3385,4093,4768,5248,5441
41,Mississippi,NaN,416,364,325,294,266,243,222
42,New Mexico,NaN,1309,1451,1619,1811,2030,2249,2425
43,North Dakota,NaN,225,205,186,170,155,141,130
44,Wyoming,NaN,128,129,133,139,143,150,157
45,Alaska,NaN,1588,1565,1561,1556,1549,1504,1439
46,Maine,NaN,1944,2041,2120,2209,2293,2335,2337
47,Alabama,NaN,1139,1163,1198,1244,1300,1336,1366
48,Idaho,NaN,655,723,811,913,1023,1132,1260
49,Montana,NaN,423,436,443,456,475,494,509
50,Puerto Rico,NaN,20255,29644,39917,47872,51357,48404,40030
51,Virgin Islands,NaN,250,360,508,683,876,1043,1160
52,Guam,NaN,225,222,217,212,208,200,190
53,West Virginia,NaN,1033,1153,1320,1509,1721,1939,2160
54,Northern Mariana Islands,NaN,0,0,0,0,0,0,0
55,American Samoa,NaN,59,52,46,43,40,37,35
