,State,404,409,416,423,430,437,444
0,Washington,4969,91,79,70,64,62,64
1,Illinois,22759,225,198,182,179,182,188
2,California,52491,1984,1603,1342,1214,1242,1489
3,Arizona,15979,349,249,184,155,146,159
4,Massachusetts,16144,269,228,208,206,214,232
5,Wisconsin,7014,76,71,68,68,69,71
6,Texas,43909,1086,735,567,510,529,593
7,Nebraska,2082,23,19,16,14,15,16
8,Utah,1940,68,64,62,65,74,91
9,Oregon,2212,27,24,21,20,20,21
10,Florida,30999,908,785,734,731,780,885
11,New York,47719,727,648,611,603,627,677
12,Rhode Island,2517,7,7,7,7,5,1
13,Georgia,17376,447,400,369,361,368,385
14,New Hampshire,1170,9,8,7,7,7,7
15,North Carolina,11254,251,214,171,147,139,144
16,New Jersey,23273,333,309,296,293,297,306
17,Colorado,5952,55,50,47,47,48,50
18,Maryland,7879,132,129,135,146,159,173
19,Nevada,4957,73,58,44,37,35,37
20,Tennessee,11421,132,88,64,52,47,45
21,Hawaii,438,4,5,5,5,5,5
22,Indiana,12595,137,107,83,69,63,63
23,Kentucky,4652,132,104,84,72,68,71
24,Minnesota,6554,42,35,31,29,28,26
25,Oklahoma,4478,178,125,96,79,72,76
26,Pennsylvania,23984,411,301,257,235,235,246
27,South Carolina,8562,187,135,105,85,73,69
28,District of Columbia,1019,17,9,8,7,7,7
29,Kansas,4700,183,217,214,215,213,214
30,Missouri,8283,98,75,59,49,47,51
31,Vermont,205,6,6,5,5,5,5
32,Virginia,8783,982,856,699,603,556,553
33,Connecticut,7651,99,90,86,87,89,90
34,Iowa,5472,83,76,71,70,72,77
35,Louisiana,9628,103,75,61,54,51,51
36,Ohio,17346,479,534,540,519,536,592
37,Michigan,16519,137,123,113,105,98,93
38,South Dakota,1888,19,20,19,19,20,20
39,Arkansas,5250,36,24,15,11,10,9
40,Delaware,1422,16,13,12,13,14,14
41,Mississippi,6681,89,60,48,42,43,47
42,New Mexico,3729,89,76,72,74,85,101
43,North Dakota,1475,6,6,7,7,7,8
44,Wyoming,671,15,15,15,15,15,15
45,Alaska,300,2,3,3,3,3,3
46,Maine,703,8,7,7,7,7,7
47,Alabama,9931,138,93,68,55,49,49
48,Idaho,1867,18,15,14,13,13,13
49,Montana,1357,14,12,10,9,9,10
50,Puerto Rico,2037,40,37,35,34,35,36
51,Virgin Islands,25,0,0,0,0,0,0
52,Guam,131,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,2300,32,30,29,30,29,28
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN
