,State,309,318,325,332,339
0,Washington,2704,158,180,190,183
1,Illinois,12594,1142,1215,1286,1360
2,California,19025,629,732,758,700
3,Arizona,6568,180,193,192,171
4,Massachusetts,10604,180,161,144,129
5,Wisconsin,3415,419,414,431,458
6,Texas,21639,1359,1559,1701,1758
7,Nebraska,982,87,79,79,81
8,Utah,834,113,127,141,154
9,Oregon,867,85,98,102,99
10,Florida,18254,637,713,764,778
11,New York,34443,185,180,171,158
12,Rhode Island,1335,56,62,66,67
13,Georgia,9336,255,254,241,220
14,New Hampshire,514,20,23,23,23
15,North Carolina,5138,205,205,201,193
16,New Jersey,16925,333,387,438,487
17,Colorado,2957,275,290,309,329
18,Maryland,4547,192,217,227,226
19,Nevada,2093,174,215,244,246
20,Tennessee,4519,363,367,377,376
21,Hawaii,237,4,5,5,5
22,Indiana,5561,357,328,303,281
23,Kentucky,1835,161,183,192,189
24,Minnesota,3434,313,294,282,270
25,Oklahoma,1680,95,89,81,72
26,Pennsylvania,10172,831,983,1069,1099
27,South Carolina,4317,141,157,168,175
28,District of Columbia,677,11,12,12,12
29,Kansas,1503,83,81,88,93
30,Missouri,3835,248,244,241,238
31,Vermont,64,1,1,1,1
32,Virginia,4029,219,272,312,323
33,Connecticut,4926,141,158,165,154
34,Iowa,2349,183,166,162,159
35,Louisiana,6350,227,252,254,237
36,Ohio,6274,519,613,665,655
37,Michigan,9170,835,885,912,945
38,South Dakota,849,99,93,90,89
39,Arkansas,2436,132,122,111,102
40,Delaware,761,36,48,55,54
41,Mississippi,3763,151,165,180,190
42,New Mexico,1469,247,315,368,376
43,North Dakota,903,66,57,50,46
44,Wyoming,215,34,34,34,34
45,Alaska,119,14,14,14,14
46,Maine,190,18,19,20,20
47,Alabama,3572,192,206,215,218
48,Idaho,895,96,101,102,101
49,Montana,658,92,95,97,98
50,Puerto Rico,1069,97,111,119,121
51,Virgin Islands,23,0,0,0,0
52,Guam,109,NaN,NaN,NaN,NaN
53,West Virginia,712,114,137,146,136
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
