,State,250,255,262,269,276,283,290,297
0,Washington,2100,45,44,36,29,23,18,14
1,Illinois,8858,128,112,90,73,59,48,38
2,California,15633,421,380,308,245,196,154,123
3,Arizona,5624,75,67,50,36,27,19,13
4,Massachusetts,9415,116,99,80,65,51,41,32
5,Wisconsin,1283,53,56,49,42,35,29,24
6,Texas,15807,465,414,335,274,223,177,139
7,Nebraska,472,16,15,12,10,8,6,4
8,Utah,453,28,23,20,16,14,11,8
9,Oregon,547,20,19,15,13,10,8,6
10,Florida,14037,506,480,382,311,248,198,158
11,New York,33140,48,40,32,25,19,15,11
12,Rhode Island,1110,3,3,2,2,1,1,0
13,Georgia,6961,206,157,117,88,66,48,35
14,New Hampshire,439,2,1,1,1,0,0,0
15,North Carolina,3445,189,185,151,125,103,82,66
16,New Jersey,16107,48,44,35,27,21,17,13
17,Colorado,2044,26,24,20,16,13,10,8
18,Maryland,3938,38,26,21,16,13,10,7
19,Nevada,1585,73,68,56,46,36,28,22
20,Tennessee,2389,159,156,130,106,88,72,58
21,Hawaii,132,11,10,8,6,5,4,3
22,Indiana,3591,65,60,49,40,32,25,20
23,Kentucky,1162,40,37,31,25,20,16,13
24,Minnesota,2067,57,54,45,37,30,24,19
25,Oklahoma,1007,36,35,29,24,19,15,12
26,Pennsylvania,8088,92,85,69,55,44,35,27
27,South Carolina,3337,91,86,71,57,46,37,29
28,District of Columbia,624,1,1,1,0,0,0,0
29,Kansas,644,32,33,27,22,18,15,11
30,Missouri,2057,136,138,117,96,79,64,52
31,Vermont,58,0,0,0,0,0,0,0
32,Virginia,3170,129,111,89,73,59,46,36
33,Connecticut,4503,2,2,1,1,1,0,0
34,Iowa,1324,42,40,33,26,21,17,13
35,Louisiana,5480,100,76,61,49,39,31,24
36,Ohio,4746,121,118,96,78,63,51,40
37,Michigan,7051,33,32,26,21,17,13,10
38,South Dakota,218,15,16,14,11,9,7,6
39,Arkansas,1329,81,57,47,38,31,25,19
40,Delaware,634,3,3,2,1,1,0,0
41,Mississippi,2921,89,77,61,47,36,28,21
42,New Mexico,873,28,28,23,18,14,11,8
43,North Dakota,234,26,23,20,17,14,11,9
44,Wyoming,50,4,4,3,3,2,2,1
45,Alaska,56,6,2,1,1,1,0,0
46,Maine,140,0,0,0,0,0,0,0
47,Alabama,2501,62,61,50,40,32,26,20
48,Idaho,460,21,21,17,13,10,8,6
49,Montana,174,19,18,15,13,10,8,7
50,Puerto Rico,648,58,59,51,43,36,29,24
51,Virgin Islands,20,0,0,0,0,0,0,0
52,Guam,39,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,342,24,22,18,15,12,9,7
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
