,State,431,437,444,451,458,465,472,479
0,Washington,5218,41,45,53,57,65,73,81
1,Illinois,23521,171,193,226,248,273,298,324
2,California,58949,1105,912,855,802,752,706,661
3,Arizona,16918,157,99,80,58,44,32,24
4,Massachusetts,17115,253,288,334,368,411,461,509
5,Wisconsin,7274,48,50,55,55,58,62,63
6,Texas,48093,767,664,625,583,546,509,474
7,Nebraska,2175,15,15,16,19,21,23,26
8,Utah,2114,41,39,36,33,31,29,26
9,Oregon,2375,17,18,20,21,24,25,28
10,Florida,33178,413,414,445,467,489,511,530
11,New York,50017,369,337,334,328,320,312,300
12,Rhode Island,2608,23,23,23,20,18,15,13
13,Georgia,18926,241,218,216,201,192,180,170
14,New Hampshire,1237,18,22,26,28,30,34,36
15,North Carolina,12028,123,123,117,110,105,100,93
16,New Jersey,24389,251,278,302,326,358,383,417
17,Colorado,6092,25,26,29,33,36,40,43
18,Maryland,8251,108,122,138,156,175,197,221
19,Nevada,5236,60,51,48,43,40,36,32
20,Tennessee,11816,105,106,93,77,63,52,42
21,Hawaii,461,7,10,11,13,15,18,22
22,Indiana,13023,80,82,88,94,100,106,113
23,Kentucky,6031,327,281,233,190,155,125,102
24,Minnesota,6908,62,72,84,96,111,126,143
25,Oklahoma,4850,51,39,33,26,21,18,14
26,Pennsylvania,24971,205,244,297,333,391,457,520
27,South Carolina,9122,105,103,109,112,116,118,121
28,District of Columbia,1056,8,7,8,8,8,8,8
29,Kansas,4848,29,26,23,22,20,19,18
30,Missouri,8796,71,77,86,94,102,112,121
31,Vermont,225,5,6,7,8,10,11,14
32,Virginia,10198,143,149,159,160,163,163,164
33,Connecticut,7865,36,44,48,50,52,52,52
34,Iowa,5725,36,39,43,46,50,54,58
35,Louisiana,10087,82,77,67,58,51,44,38
36,Ohio,18525,42,42,46,47,48,50,51
37,Michigan,17047,201,304,401,484,578,681,788
38,South Dakota,1933,12,14,15,17,18,19,20
39,Arkansas,5595,50,40,34,27,23,18,14
40,Delaware,1544,20,22,23,24,24,24,25
41,Mississippi,7001,44,36,29,25,21,18,16
42,New Mexico,3925,32,29,29,28,26,25,23
43,North Dakota,1498,6,7,8,9,10,12,13
44,Wyoming,695,2,1,2,1,2,1,1
45,Alaska,313,2,3,2,2,2,2,2
46,Maine,736,4,5,4,5,5,4,5
47,Alabama,10526,87,72,63,54,46,39,34
48,Idaho,1954,22,22,20,19,17,14,14
49,Montana,1436,27,29,29,25,22,19,16
50,Puerto Rico,2112,18,23,26,32,36,43,50
51,Virgin Islands,26,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,134,0,0,0,1,0,0,0
53,West Virginia,2634,44,52,61,69,76,85,94
54,Northern Mariana Islands,2,0,0,0,0,0,0,0
55,American Samoa,0,0,0,0,0,0,0,0
