,State,242,248,255,262,269,276,283,290,297
0,Washington,2037,34,41,39,37,34,32,29,26
1,Illinois,8686,136,140,143,135,119,100,80,62
2,California,15016,478,479,459,440,407,365,318,270
3,Arizona,5477,142,192,230,255,261,244,212,170
4,Massachusetts,9310,111,134,155,178,199,221,238,251
5,Wisconsin,1242,42,74,123,149,148,119,81,49
6,Texas,15088,597,639,698,741,726,660,559,444
7,Nebraska,442,15,20,23,20,18,14,12,8
8,Utah,440,6,9,13,16,16,15,13,9
9,Oregon,526,18,22,21,23,22,22,21,20
10,Florida,13296,529,589,608,574,498,401,304,221
11,New York,33087,58,64,67,68,70,70,69,69
12,Rhode Island,1088,12,16,15,14,13,12,10,10
13,Georgia,6602,233,263,242,205,160,120,85,58
14,New Hampshire,438,3,4,4,4,5,4,5,4
15,North Carolina,3243,157,153,150,134,121,107,91,79
16,New Jersey,16067,39,46,52,57,61,66,71,73
17,Colorado,2014,21,29,38,47,57,67,73,76
18,Maryland,3879,41,45,44,44,41,37,32,28
19,Nevada,1531,57,54,55,57,56,52,46,39
20,Tennessee,2218,127,146,160,163,148,118,87,60
21,Hawaii,120,13,11,9,6,5,4,3,2
22,Indiana,3506,61,70,68,63,56,48,40,32
23,Kentucky,1111,46,48,51,51,49,48,45,43
24,Minnesota,2017,45,59,72,81,84,83,74,62
25,Oklahoma,946,43,52,58,60,54,46,35,24
26,Pennsylvania,7960,121,118,116,114,110,105,100,93
27,South Carolina,3199,142,158,149,128,101,74,52,36
28,District of Columbia,620,4,3,3,4,5,4,6,5
29,Kansas,595,51,53,53,53,50,43,37,28
30,Missouri,1826,72,86,84,75,61,46,33,23
31,Vermont,58,0,0,0,0,0,0,0,0
32,Virginia,3015,227,235,186,14,0,0,0,0
33,Connecticut,4492,9,12,12,10,10,9,8,7
34,Iowa,1265,32,35,37,35,28,21,15,9
35,Louisiana,5368,126,108,99,87,70,53,38,25
36,Ohio,4615,152,164,157,148,137,126,114,102
37,Michigan,6969,45,45,35,27,20,14,11,7
38,South Dakota,202,15,17,18,15,11,8,5,3
39,Arkansas,1181,73,95,88,72,52,36,23,15
40,Delaware,621,6,7,7,6,6,5,4,3
41,Mississippi,2810,88,90,87,79,63,48,34,24
42,New Mexico,849,21,21,24,24,25,24,24,24
43,North Dakota,192,18,24,27,26,20,14,8,4
44,Wyoming,49,2,2,3,3,4,3,4,3
45,Alaska,45,1,2,2,1,2,2,1,2
46,Maine,139,3,3,4,4,4,5,4,5
47,Alabama,2437,65,67,67,62,51,39,28,18
48,Idaho,443,22,25,27,26,25,21,18,14
49,Montana,157,18,21,27,30,32,33,32,28
50,Puerto Rico,608,57,73,106,124,137,137,126,109
51,Virgin Islands,19,0,1,0,1,0,1,0,0
52,Guam,31,5,4,4,2,3,1,1,1
53,West Virginia,314,39,44,46,46,45,42,38,33
54,Northern Mariana Islands,2,0,0,0,0,0,0,0,0
55,American Samoa,0,0,0,0,0,0,0,0,0
