,State,305,311,318,325,332
0,Washington,2619,138,186,214,230
1,Illinois,12050,1060,1294,1330,1261
2,California,18726,504,736,965,1182
3,Arizona,6464,200,276,357,440
4,Massachusetts,10512,231,304,335,331
5,Wisconsin,3150,416,475,497,487
6,Texas,21013,1114,1343,1498,1581
7,Nebraska,909,141,175,186,189
8,Utah,793,90,113,130,138
9,Oregon,820,68,88,103,113
10,Florida,17991,476,593,718,834
11,New York,34319,317,440,483,434
12,Rhode Island,1294,42,56,62,69
13,Georgia,9198,353,425,516,610
14,New Hampshire,512,13,21,27,35
15,North Carolina,5034,253,288,337,386
16,New Jersey,16761,241,335,382,379
17,Colorado,2806,309,418,489,513
18,Maryland,4434,146,211,272,343
19,Nevada,2017,122,159,192,230
20,Tennessee,4266,375,497,536,554
21,Hawaii,233,7,6,7,6
22,Indiana,5305,507,675,803,982
23,Kentucky,1787,139,174,211,239
24,Minnesota,3297,408,565,650,701
25,Oklahoma,1634,139,193,227,255
26,Pennsylvania,9816,586,852,1076,1384
27,South Carolina,4283,157,187,219,253
28,District of Columbia,670,12,16,19,24
29,Kansas,1410,185,236,261,278
30,Missouri,3578,211,262,285,304
31,Vermont,63,5,9,14,17
32,Virginia,3938,161,192,226,264
33,Connecticut,4828,97,133,146,161
34,Iowa,2202,300,355,336,297
35,Louisiana,6260,148,254,349,483
36,Ohio,5996,378,519,604,650
37,Michigan,8875,713,960,1118,1280
38,South Dakota,819,177,189,189,197
39,Arkansas,2357,194,236,258,260
40,Delaware,748,15,21,27,33
41,Mississippi,3676,127,156,188,211
42,New Mexico,1383,157,225,297,351
43,North Dakota,846,121,128,130,133
44,Wyoming,176,48,62,69,80
45,Alaska,103,5,6,6,7
46,Maine,176,18,23,24,25
47,Alabama,3457,201,243,291,322
48,Idaho,849,90,105,112,118
49,Montana,603,98,117,139,161
50,Puerto Rico,1017,90,107,123,136
51,Virgin Islands,23,NaN,NaN,NaN,NaN
52,Guam,103,11,11,10,7
53,West Virginia,662,95,134,174,225
54,Northern Mariana Islands,2,0,0,0,0
55,American Samoa,0,0,0,0,0
